Model Name,Learning Rate,Down Scale Factor,Batch Size,Noise,Epoch,train ResNet BCE Loss,train ResNet BCELogits Loss,train ResNet MSE Loss,train ResNet MAE Loss,train ResNet SSIM Loss,train ResNet 0 White MAE Loss,train ResNet 0 Black MAE Loss,train ResNet H White MAE Loss,train ResNet H Black MAE Loss,train ResNet I White MAE Loss,train ResNet I Black MAE Loss,train ResNet J White MAE Loss,train ResNet J Black MAE Loss,train ResNet K White MAE Loss,train ResNet K Black MAE Loss,train ResNet L White MAE Loss,train ResNet L Black MAE Loss,train ResNet M White MAE Loss,train ResNet M Black MAE Loss,train ResNet N White MAE Loss,train ResNet N Black MAE Loss,test ResNet BCE Loss,test ResNet BCELogits Loss,test ResNet MSE Loss,test ResNet MAE Loss,test ResNet SSIM Loss,test ResNet 0 White MAE Loss,test ResNet 0 Black MAE Loss,test ResNet H White MAE Loss,test ResNet H Black MAE Loss,test ResNet I White MAE Loss,test ResNet I Black MAE Loss,test ResNet J White MAE Loss,test ResNet J Black MAE Loss,test ResNet K White MAE Loss,test ResNet K Black MAE Loss,test ResNet L White MAE Loss,test ResNet L Black MAE Loss,test ResNet M White MAE Loss,test ResNet M Black MAE Loss,test ResNet N White MAE Loss,test ResNet N Black MAE Loss,train ANN BCE Loss,train ANN BCELogits Loss,train ANN MSE Loss,train ANN MAE Loss,train ANN SSIM Loss,train ANN 0 White MAE Loss,train ANN 0 Black MAE Loss,train ANN H White MAE Loss,train ANN H Black MAE Loss,train ANN I White MAE Loss,train ANN I Black MAE Loss,train ANN J White MAE Loss,train ANN J Black MAE Loss,train ANN K White MAE Loss,train ANN K Black MAE Loss,train ANN L White MAE Loss,train ANN L Black MAE Loss,train ANN M White MAE Loss,train ANN M Black MAE Loss,train ANN N White MAE Loss,train ANN N Black MAE Loss
ResidualNeuralNetwork,0.0001,8.0,40.0,True,53.0,,,,,,,,,,,,,,,,,,,,,,0.0010248751069108645,0.0015010253836711248,0.0001071429035315911,0.0002443380964299043,0.0024491225367768554,0.00013508403984208902,0.0,0.00026281137640277543,0.0034167992571989695,0.00021266830153763295,0.0038293528060118357,0.00016650242420534293,0.003927681843439738,0.0001635731663554907,0.0039037552972634635,0.0001915563518802325,0.0036072003344694774,0.00017981226556003095,0.0039110799630482996,0.00013744498913486797,0.0039058628181616465,0.0002316855958529881,0.00032179419483457293,2.3631833028048276e-05,5.151686990367515e-05,0.0005231522618922702,2.8829981705972127e-05,0.0,6.225532852113246e-05,0.0006387429577963693,4.221399181655475e-05,0.0008343786533389773,3.482119645923376e-05,0.0008272449885095869,3.9541654820953096e-05,0.0008224409073591232,3.116546265248742e-05,0.0008502698902572905,4.2423998404826434e-05,0.0008370067392076765,2.8720518041934287e-05,0.0008434360580784934
ResidualNeuralNetwork,0.0001,8.0,40.0,True,54.0,,,,,,,,,,,,,,,,,,,,,,0.0008455393215020498,0.001498524844646454,0.00010814690807213386,0.00023134038783609868,0.0028555417218607206,9.498610937347015e-05,0.0,0.00026353842889269193,0.0034726535280545554,0.00017388506482044855,0.0038561401267846423,0.00017789509147405624,0.0038176029920578003,0.00013910050814350445,0.00392618179321289,0.0002863866897920767,0.0035965474943319958,0.00016825104442735512,0.0039284035563468935,0.00011107382209350666,0.004004163791735967,0.00018830566800066403,0.0003213393368891307,2.3581308778375387e-05,4.937359397964818e-05,0.0006000505709565032,2.264046176735844e-05,0.0,8.154937199183873e-05,0.0006261812256915228,3.614435970251049e-05,0.000823259140763964,3.336743185562747e-05,0.0008289151958056858,3.613542898425034e-05,0.0008366789136614118,3.425498226923602e-05,0.0008512598595448903,2.8156512416899205e-05,0.000849997837628637,2.4621290088232075e-05,0.0008587851056030819
ResidualNeuralNetwork,0.0001,8.0,40.0,True,55.0,,,,,,,,,,,,,,,,,,,,,,0.0007511195416251818,0.001494142288963,0.00010196728010972342,0.000219698715955019,0.0030013385704958065,8.061873571326335e-05,0.0,0.0002688520277539889,0.0032656376560529074,0.00018148482777178288,0.0038408905267715452,0.00019226240304609138,0.003813641518354416,0.000135740435992678,0.003925630946954092,0.0002261387960364421,0.0035251617431640626,0.00015254948909084002,0.003934502104918162,8.979123861839374e-05,0.004032283276319504,0.0001661986910871097,0.00032073980463402614,2.2546019005988326e-05,4.718396147446973e-05,0.0006446864922308862,3.050435334444046e-05,0.0,6.35691053633179e-05,0.0006483878408159528,3.653383547706263e-05,0.0008194016026599067,3.3457929800663677e-05,0.0008294508393321718,3.460501985890525e-05,0.0008241089859179088,3.1604491440313206e-05,0.0008577145636081696,2.8008452084447657e-05,0.0008455925754138402,1.9534549210220575e-05,0.0008695910551718303
ResidualNeuralNetwork,0.0001,8.0,40.0,True,56.0,,,,,,,,,,,,,,,,,,,,,,0.0006639466310540836,0.0014928261439005534,9.961815861364206e-05,0.00021544786480565866,0.003086660862736071,8.3242729306221e-05,0.0,0.00028083560367425284,0.0031445682048797607,0.00017727186592916648,0.0038845164080460867,0.0001726776206245025,0.003893304616212845,0.00012747392368813357,0.003936562935511271,0.00022760665354629357,0.003507796674966812,0.0001442003839959701,0.0039371627072493235,9.711917955428362e-05,0.0040105740229288735,0.00014964578939335687,0.00032082460820674895,2.241139466475163e-05,4.775457948978458e-05,0.0006575214958519468,4.564198399228709e-05,0.0,6.369929095464093e-05,0.0006079097411462239,3.630433098546096e-05,0.0008288574538060597,3.1548296101391314e-05,0.0008362422032015664,3.396679447697742e-05,0.0008289280746664319,3.2081837499780315e-05,0.0008509308631931032,3.188550472259522e-05,0.0008501313626766205,2.0409327199948685e-05,0.0008693025580474308
ResidualNeuralNetwork,0.0001,8.0,40.0,True,57.0,,,,,,,,,,,,,,,,,,,,,,0.0006549635902047158,0.0014915838837623596,9.92374417061607e-05,0.00021162463041643302,0.0032112430169497024,8.105552600075801e-05,0.0,0.00033054035156965256,0.003048045188188553,0.00017329598776996135,0.0038516742487748465,0.0001399309684832891,0.003928240388631821,0.00012758670685191948,0.003947027772665024,0.00019344884591797988,0.003756038099527359,0.00013417469648023447,0.003937968363364537,8.95283572996656e-05,0.004021626462539037,0.0001477726735174656,0.00032044127583503724,2.2415026822792632e-05,4.61001880466938e-05,0.0006924568715152435,1.674895507416555e-05,0.0,7.096736558846065e-05,0.0006473068680082049,3.6509930422263484e-05,0.0008211030491760799,2.9801294606711183e-05,0.0008332952324833189,3.618976500417505e-05,0.0008198452847344535,2.75106867775321e-05,0.0008560366928577423,3.066736140421459e-05,0.000844788019146238,2.0628133123474463e-05,0.0008673669504267829
ResidualNeuralNetwork,0.0001,8.0,40.0,True,58.0,,,,,,,,,,,,,,,,,,,,,,0.0006195995956659317,0.0015083027382691702,0.00010028555213163297,0.0002790495442847411,0.0025708313304812305,0.0001539512692640225,0.0,0.00027862880378961565,0.0029823107024033865,0.00029039174939195315,0.003771920998891195,0.00021837945096194744,0.003875371068716049,0.00017960600865383943,0.003940867880980174,0.0003059516039987405,0.0035000632206598917,0.00023977916377286115,0.003826790302991867,0.00015537772948543232,0.0038955055177211763,0.0001411575424884047,0.00032485042299543106,2.3466711198644978e-05,6.309895377073969e-05,0.0005483632073672862,3.4304498694837096e-05,0.0,6.464025937020778e-05,0.0006336440465279988,5.985638126730919e-05,0.0008112571601356778,4.7957391611167365e-05,0.0008259076625108719,5.556883489979165e-05,0.0008073081395455769,4.966518775160823e-05,0.0008314569613763265,4.869638609566859e-05,0.0008282679532255445,3.4464822549905095e-05,0.0008522873478276389
ResidualNeuralNetwork,0.0001,8.0,40.0,True,59.0,,,,,,,,,,,,,,,,,,,,,,0.0005831509828567505,0.00149159108599027,9.749107218037049e-05,0.0002112041072299083,0.00327964441481023,7.776742180188497e-05,0.0,0.0002788078971207142,0.003112433850765228,0.0001831690004716317,0.00384812926252683,0.00015618160056571166,0.003906892488400141,0.00014081088205178578,0.003947015106678009,0.00016600022402902444,0.003931820640961329,0.00014456533826887608,0.003955223162968953,9.510926902294159e-05,0.004021504273017247,0.00012753894552588462,0.00032034660024302347,2.161816560796329e-05,4.627720918506384e-05,0.0007025549004892019,2.182592704359974e-05,0.0,6.38563119407211e-05,0.0005929417908191681,3.565794655254909e-05,0.0008262202143669128,3.232380508312157e-05,0.0008296203932591848,3.59986542857119e-05,0.0008183131792715618,2.9361104991819176e-05,0.0008538300969770977,3.194367912198816e-05,0.0008416952831404549,2.237504314897316e-05,0.0008628142731530326
ResidualNeuralNetwork,0.0001,8.0,40.0,True,60.0,,,,,,,,,,,,,,,,,,,,,,0.0006049629300832748,0.0014933271954456965,0.00010286689115067323,0.000210654828697443,0.0033732752699437234,8.962786135574182e-05,0.0,0.00021624577542146047,0.0036189938584963483,0.0001872337112824122,0.0038319647312164305,0.00012050962541252375,0.00393336887160937,0.00013654835832615692,0.003961680084466934,0.00017612509739895661,0.0038365311920642853,0.00014370842836797237,0.003944512953360875,9.909266761193673e-05,0.0039926692843437195,0.0001345613572214331,0.0003208099731377193,2.30578489468566e-05,4.627847644899573e-05,0.000722736208654281,2.7619601626481328e-05,0.0,4.783909701343093e-05,0.0008032851453338351,3.8173837986375605e-05,0.0008134611483131137,2.6833251052136933e-05,0.0008342512484107699,3.905529488942453e-05,0.0008139567715781075,2.771353714966348e-05,0.0008580147155693599,3.363389654883317e-05,0.0008311730410371508,2.040247532672116e-05,0.0008691474263157164
ResidualNeuralNetwork,0.0001,8.0,40.0,True,61.0,,,,,,,,,,,,,,,,,,,,,,0.0005984759579102198,0.0014948685963948568,0.00010286845887700717,0.00021668335733314356,0.003327382367246513,9.130123071372509e-05,0.0,0.00024580350145697594,0.003569999833901723,0.00019719248327116173,0.0038221468528111774,0.00015738684063156447,0.003908520688613256,0.00012810961343348026,0.003977185984452566,0.00019212663173675537,0.0038052367667357127,0.0001498563059916099,0.003942947089672089,8.728868172814448e-05,0.003997502227624257,0.00013215306348034314,0.0003214345712746893,2.2983328173203127e-05,4.8794873457934176e-05,0.0007015451191643669,1.8824271059462004e-05,0.0,5.5824246789727895e-05,0.0007800551397459847,4.027963815523045e-05,0.000818970480135509,3.410177970571178e-05,0.0008244219103029796,3.7991255521774295e-05,0.0008132484874555043,3.2059030075158393e-05,0.0008451059992824281,2.9809107737881796e-05,0.0008396578686577933,2.4526867283774273e-05,0.0008655668901545661
ResidualNeuralNetwork,0.0001,8.0,40.0,True,62.0,,,,,,,,,,,,,,,,,,,,,,0.0005966204529007276,0.0014927183588345845,0.00010242693436642487,0.0002089401086171468,0.0033663704920310184,8.402528862158457e-05,0.0,0.00025577379080156485,0.0035376752416292827,0.00017038464235762755,0.0038902240494887034,0.00016062393163641294,0.003945184995730718,0.00012043976845840612,0.0039856329560279844,0.00017279568128287793,0.003876821945110957,0.00013494561426341534,0.003974611063798269,8.668341518690189e-05,0.004025288919607798,0.000133067715380873,0.00032068687890257153,2.3090794482933622e-05,4.587126563170127e-05,0.0007184157413026928,1.772163834955011e-05,0.0,5.818893467741353e-05,0.0007746098296982901,3.566070725875241e-05,0.0008327739579336984,3.079155992184366e-05,0.0008375629250492369,3.339670199368681e-05,0.0008308686316013336,2.8297917119094305e-05,0.0008579772497926439,2.5696817985070604e-05,0.0008494172777448382,1.957768773926156e-05,0.0008670494492564883
ResidualNeuralNetwork,0.0001,8.0,40.0,True,63.0,,,,,,,,,,,,,,,,,,,,,,0.000589791809519132,0.001491980254650116,0.00010162018394718567,0.000206522053728501,0.003509802097454552,7.049671839922666e-05,0.0,0.0002537397046883901,0.0035249009728431703,0.00018602094302574794,0.0038645585378011067,0.0001504328567534685,0.003936902681986491,0.00011546150005112091,0.003960034499565761,0.00016464230914910635,0.0038529060781002044,0.00013938716923197111,0.0039700806140899655,8.275747920076053e-05,0.004035679250955581,0.00013168989015477044,0.0003209260425397328,2.279203451637711e-05,4.7011124635381355e-05,0.0007468213597256049,1.921298514519419e-05,0.0,5.610548625034945e-05,0.0007609716483524868,4.152363232736077e-05,0.0008167298244578497,3.3359133106257235e-05,0.000833425936954362,3.9411914934005056e-05,0.0008016257413796016,2.6403645253075022e-05,0.0008543385991028377,3.107082032199417e-05,0.000844058341213635,1.583227255780782e-05,0.0008752247052533286
ResidualNeuralNetwork,0.0001,8.0,40.0,True,64.0,,,,,,,,,,,,,,,,,,,,,,0.0005788385868072509,0.0014905532201131184,9.95536024371783e-05,0.00020301962892214456,0.003590325636014845,6.530575143794218e-05,0.0,0.0002574301945666472,0.0034442059695720673,0.00018982488351563612,0.003809660424788793,0.0001351077575236559,0.003920309990644455,0.00011813344123462836,0.003959521402915319,0.00014346574122707048,0.003926620880762736,0.00014046798460185528,0.0039527085920174915,8.001193248977264e-05,0.004038915534814199,0.00012932439733828816,0.0003207923578364509,2.2544148045458965e-05,4.698772515569414e-05,0.0007598169347330898,1.4410819858312607e-05,0.0,6.498769590897219e-05,0.0007390335734401431,4.517536144703627e-05,0.0008069376860346113,3.126319497823715e-05,0.0008221918983118874,3.8913750488843236e-05,0.0007994340998785836,2.4783375140811715e-05,0.0008611696639231273,2.8494419530034067e-05,0.0008473159479243415,1.5815987717360257e-05,0.0008759651865277971
ResidualNeuralNetwork,0.0001,8.0,40.0,True,65.0,,,,,,,,,,,,,,,,,,,,,,0.0005678543200095495,0.0014886533220609028,9.740222400675217e-05,0.0001975766538331906,0.0036065833319927076,6.275806420793136e-05,0.0,0.0002588375161091487,0.003351414700349172,0.00017754828246931235,0.0037858558197816214,0.00013892059214413167,0.003901420036951701,0.00011484529823064804,0.003964766363302867,0.0001441379232952992,0.0038914831976095835,0.0001296672582005461,0.003954107811053594,8.255104379107555e-05,0.004026986658573151,0.00012830127296703202,0.000320614900972162,2.235466381534934e-05,4.661858214863709e-05,0.0007634349541215309,1.3736971387905734e-05,0.0,6.575075510357107e-05,0.0007189801228897913,4.5515151162232675e-05,0.0008018374443054199,3.104449382850102e-05,0.0008211443998983928,3.743023345513003e-05,0.0008066731904234205,2.474629519773381e-05,0.0008593605032988957,2.7134658635726997e-05,0.000841863134077617,1.5485908703080246e-05,0.0008762788559709277
ResidualNeuralNetwork,0.0001,8.0,40.0,True,66.0,,,,,,,,,,,,,,,,,,,,,,0.0005924468860030174,0.0014944996684789658,0.00010140192074080309,0.00021580769680440426,0.0034347633698334147,0.00010581240057945251,0.0,0.0003016129756967227,0.0034545883536338806,0.00016861512946585814,0.0038946397602558137,0.00018723302831252415,0.003876126060883204,0.00011695286569495996,0.003980097671349843,0.0002102124970406294,0.0038034727176030477,0.00011684667163838943,0.004003729671239853,9.72762859115998e-05,0.004019395262002945,0.00013490965855973109,0.00032098202833107537,2.320711999865515e-05,4.665353668055364e-05,0.000733916389491879,5.1448577349739414e-05,0.0,6.0720834881067276e-05,0.000760627697621073,3.106165344693831e-05,0.000844507132257734,3.3925540213074006e-05,0.0008345211723021098,2.5247133869145597e-05,0.0008488221892288752,2.7508799186242478e-05,0.0008555790675537927,2.6830892810331923e-05,0.0008609293826988765,2.3551940518830503e-05,0.000860771004642759
ResidualNeuralNetwork,0.0001,8.0,40.0,True,67.0,,,,,,,,,,,,,,,,,,,,,,0.0006068394208947818,0.0014928404241800308,0.00010226620361208916,0.00021174966047207515,0.0033225446354893146,0.00012251997056106728,0.0,0.0002493293024599552,0.0034507816036542256,0.00015891015840073427,0.003932988891998927,0.0001639451210697492,0.003933914502461751,0.00010860944942881663,0.0039749152958393095,0.00020077091952164968,0.0036263227462768554,0.0001297395210713148,0.003988289088010788,9.462805464863778e-05,0.004032296439011891,0.0001321130698280675,0.00032081156969070433,2.2525920732212917e-05,4.7124456614255905e-05,0.0007086862736373619,3.2632764694946154e-05,0.0,6.169168544667108e-05,0.0006811220731054034,3.2471033877560074e-05,0.0008415013551712036,3.531242587736675e-05,0.0008299259202820914,2.8804816039545196e-05,0.0008354456296988896,2.954176494053432e-05,0.0008541328034230641,3.206848299929074e-05,0.0008543345012835094,2.505210826971701e-05,0.0008637247873204095
ResidualNeuralNetwork,0.0001,8.0,40.0,True,68.0,,,,,,,,,,,,,,,,,,,,,,0.0006342782328526179,0.001509864628314972,0.0001055400740976135,0.0002766143220166365,0.0028023186786004708,0.0002068567710618178,0.0,0.00023955896807213625,0.003350042551755905,0.00022092730117340882,0.003852105885744095,0.00020974862078825633,0.0038862717648347218,0.0002186832173417012,0.003881028046210607,0.00022886594136555988,0.003452362616856893,0.00021760578577717144,0.0038807131350040436,0.00021225147259732087,0.0037329914669195813,0.00013526004872151784,0.00032367070338555745,2.2771572028951987e-05,5.879359585898263e-05,0.0006066367487918535,4.7454929777554105e-05,0.0,5.525687509881598e-05,0.0006095334355320249,4.5598294985081466e-05,0.0008248440389122282,4.499195742287806e-05,0.0008106954395771026,4.329099652490445e-05,0.0008094857313803264,4.60009922140411e-05,0.0008229452584471021,4.464637355080673e-05,0.0008450616151094437,4.79044924889292e-05,0.0008330020521368299
ResidualNeuralNetwork,0.0001,8.0,40.0,True,69.0,,,,,,,,,,,,,,,,,,,,,,0.0006036756560206414,0.001493780811627706,0.00010447754369427761,0.0002138259510199229,0.003508502799551107,5.343604134395718e-05,0.0,0.0002660463253657023,0.0035976673165957133,0.0001996259360263745,0.0038305374483267466,0.00017911431690057118,0.0038954118887583413,0.00011706505126009384,0.003962770601113637,0.0001963095273822546,0.0038149535655975344,0.00014102468267083169,0.0039815636972586315,6.738385806481044e-05,0.004050838698943456,0.00012941203479255949,0.000320780516735145,2.2252550947346857e-05,4.730533276285444e-05,0.0007457104503452571,1.6541564504482916e-05,0.0,6.772173967744623e-05,0.0006696437618562153,3.688705952039787e-05,0.0008304476737976074,3.606133562113558e-05,0.0008278476872614452,3.311046665268285e-05,0.0008276482777936118,3.086358774453402e-05,0.0008438905434949058,2.9445858672261238e-05,0.0008480735655341829,1.930534906153168e-05,0.0008673968591860362
ResidualNeuralNetwork,0.0001,8.0,40.0,True,70.0,,,,,,,,,,,,,,,,,,,,,,0.0006028388316432635,0.0014979505290587743,0.0001038777797172467,0.00022820141166448593,0.0032939405379917228,8.871181247135003e-05,0.0,0.0003013584452370803,0.003513175994157791,0.00020694246826072533,0.003789071242014567,0.00017355548528333504,0.003921168049176534,0.00013927289595206578,0.00392946774760882,0.00021244375966489315,0.0038082984586556754,0.0001397640909999609,0.003998838613430659,0.00011918139643967152,0.0039818073312441506,0.00013014526505555424,0.00032135524920054844,2.2392658450241598e-05,4.919632005372218e-05,0.0007125504318959381,1.8002392191972052e-05,0.0,6.994992893721376e-05,0.0006618289543049676,3.950598184019327e-05,0.000829730395759855,3.6595558880695274e-05,0.0008201772613184793,3.428230993449688e-05,0.0008321533777884074,3.19817169968571e-05,0.0008422632834741048,3.285290939467294e-05,0.0008522453052656991,2.745940416519131e-05,0.0008592580045972552
ResidualNeuralNetwork,0.0001,8.0,40.0,True,71.0,,,,,,,,,,,,,,,,,,,,,,0.0005879014730453491,0.0014922442535559336,0.00010128775611519813,0.00020964487145344417,0.0036004601273601886,6.114473411192497e-05,0.0,0.00030172085389494895,0.0034312494099140167,0.00019761353420714536,0.0037759949763615927,0.00015961771520475547,0.003902814785639445,0.00011397084066023429,0.003947095821301142,0.0001877449918538332,0.003838770588239034,0.0001229909403870503,0.003984416276216507,7.917749074598154e-05,0.004044161488612493,0.00012714930676988194,0.00032013782433101107,2.1966668178460426e-05,4.4995612863983424e-05,0.0007719974392795952,1.282509183511138e-05,0.0,7.11357221007347e-05,0.0006393530539103917,3.8409868388303686e-05,0.0008216016526733126,3.394665795245341e-05,0.0008183152547904423,3.039296716451645e-05,0.0008349461214882987,2.6427764844681536e-05,0.0008510283061436244,2.4736705901367323e-05,0.0008544219923870904,1.6452736287776914e-05,0.0008721460721322469
ResidualNeuralNetwork,0.0001,8.0,40.0,True,72.0,,,,,,,,,,,,,,,,,,,,,,0.0006020271529754002,0.0014953002333641051,0.00010348508755366007,0.00021774728472034137,0.0032728622449511493,9.630798983077209e-05,0.0,0.0002708426055808862,0.003540842483441035,0.00018211278753976027,0.0038580675919850666,0.00016993290434281033,0.00393147071202596,0.0001294974780951937,0.003964008639256159,0.00017912363012631733,0.0038929561773935954,0.00014084423892199994,0.003971701115369796,0.00010080199378232161,0.004002733776966731,0.00013093150087765284,0.00032074180032525744,2.2447563242167235e-05,4.704708699136973e-05,0.0006929898593912832,1.9442616030573844e-05,0.0,6.83770448501621e-05,0.0006409970777375357,4.136567004024983e-05,0.0008277430066040584,3.1006735350404464e-05,0.0008471414446830749,3.3530849032104014e-05,0.0008337754224027906,2.858457820756095e-05,0.0008509858910526548,2.933391702494451e-05,0.0008515771478414536,2.0436666506741727e-05,0.0008668287524155208
ResidualNeuralNetwork,0.0001,8.0,40.0,True,73.0,,,,,,,,,,,,,,,,,,,,,,0.0006116420030593872,0.0014951794097820918,0.00010511099050442378,0.00021522517005602518,0.003285685093716358,6.457123284538586e-05,0.0,0.0002237124213327964,0.0037087726096312204,0.0002072609340151151,0.0038359870513280233,0.00015249145217239858,0.003940463811159134,0.00012593755188087621,0.00397498682141304,0.00020339316688477993,0.0038285883764425915,0.00015367507003247738,0.003969448804855347,8.82036363085111e-05,0.004012052963177363,0.00013321546305503163,0.0003212348424962589,2.3184500501624175e-05,4.774860904685089e-05,0.0006925554408855936,1.2461479387379119e-05,0.0,4.979788458773068e-05,0.0008020073175430298,4.1757570579648017e-05,0.0008231724479368755,3.415970796985286e-05,0.0008300773267235074,3.549660822110517e-05,0.000825960880943707,3.240912753556456e-05,0.0008457724537168231,3.013054041990212e-05,0.0008505191121782576,1.8756573886743612e-05,0.0008696586957999638
ResidualNeuralNetwork,0.0001,8.0,40.0,True,74.0,,,,,,,,,,,,,,,,,,,,,,0.0006212722510099411,0.0015004723022381465,0.00010674896960457166,0.00023357211612164974,0.0032941368948789526,0.00018346598371863366,0.0,0.00018412116914987565,0.0037787780165672302,0.00019373206111292045,0.003848442683617274,0.00018680710345506669,0.0039013730982939403,0.00016040278909107048,0.003931903839111328,0.00019759717397391797,0.003829920291900635,0.00016026492230594158,0.003932810574769974,9.682223511238892e-05,0.004007550080617269,0.00013595474883913993,0.0003218533205134528,2.3531933714236532e-05,4.9776357731648854e-05,0.0007044671554114666,4.154032628451075e-05,0.0,4.06861471544419e-05,0.000818922689982823,4.0211289056709834e-05,0.0008213989968810763,3.4488957109195846e-05,0.0008363949401038034,3.85236760069217e-05,0.0008155153266021183,3.632469701447657e-05,0.0008497253592525209,3.334368645612683e-05,0.0008387048861810139,2.0242751842098575e-05,0.0008686230118785586
ResidualNeuralNetwork,0.0001,8.0,40.0,True,75.0,,,,,,,,,,,,,,,,,,,,,,0.0006029068181912105,0.001495153084397316,0.00010391476098448038,0.0002154925682892402,0.00356559048384941,8.80529327938954e-05,0.0,0.00019596790273984272,0.003672149529059728,0.0002094347650806109,0.0037990093231201174,0.00015402094771464666,0.003938450415929159,0.0001293733793621262,0.003950477888186772,0.00021563592987755936,0.003779135396083196,0.00015917238779366015,0.003953953832387924,8.252875413745641e-05,0.004039323081572851,0.00013390461515103068,0.0003211327961512974,2.3122456124318498e-05,4.737922655684607e-05,0.0007568939551694961,2.014167673353638e-05,0.0,4.5443419367074966e-05,0.0007913497409650258,4.179966968617269e-05,0.0008181163242885045,3.33331325756652e-05,0.0008325615631682532,3.872572643948453e-05,0.0008165833673306874,3.165061519082103e-05,0.0008494155747549875,3.117932272808892e-05,0.0008423400776726859,1.5506487605827196e-05,0.000873666416321482
ResidualNeuralNetwork,0.0001,8.0,40.0,True,76.0,,,,,,,,,,,,,,,,,,,,,,0.0005979036912322044,0.0014941050360600153,0.00010271563660353422,0.00021375860087573527,0.0036111456991514326,9.069801308214664e-05,0.0,0.00021305596455931664,0.0036212749779224395,0.000202594930306077,0.003780032942692439,0.00016058951926728088,0.003923640648523966,0.00012471222629149755,0.003944262365500132,0.0002077208055804173,0.0038079957167307535,0.0001479973550885916,0.003955469777186711,7.787974706540505e-05,0.00403896247347196,0.00013210770807095936,0.00032079736036913736,2.2637952185635057e-05,4.701688220458371e-05,0.000764855642637796,1.835595051358853e-05,0.0,5.66038502646344e-05,0.000733324619276183,3.8874448676194465e-05,0.00082054218011243,3.397559214915548e-05,0.00083629595381873,3.529387260121959e-05,0.0008250169988189425,3.0028121545910836e-05,0.0008506942008222853,2.8698801595185484e-05,0.000842630969626563,1.6672395369304077e-05,0.0008718688040971756
ResidualNeuralNetwork,0.0001,8.0,40.0,True,77.0,,,,,,,,,,,,,,,,,,,,,,0.0005901830270886421,0.0014945783962806065,0.00010157481301575899,0.00021708436931173008,0.0036350368036597008,6.493282659600178e-05,0.0,0.00025612558238208294,0.00349267969528834,0.00021326105731228989,0.003746679425239563,0.0001663548406213522,0.003895861655473709,0.00012561779779692492,0.003929598381121954,0.00021663800192375977,0.0037627436220645906,0.00015767300501465798,0.003927254428466161,8.011612420280775e-05,0.00405307412147522,0.0001289614476263523,0.0003206274871315275,2.2241864020803146e-05,4.679743267063584e-05,0.0007726546554799636,1.3255232313115682e-05,0.0,6.645664439669677e-05,0.000675628227846963,4.0100704479430404e-05,0.0008132171417985644,3.593887002872569e-05,0.0008261400674070631,3.436098008283547e-05,0.0008254550929580416,3.0465922983629362e-05,0.0008462048534836088,2.6323546522430012e-05,0.0008442822311605726,1.4330737758427859e-05,0.0008755716894354139
ResidualNeuralNetwork,0.0001,8.0,40.0,True,78.0,,,,,,,,,,,,,,,,,,,,,,0.000584502083559831,0.0014905410508314768,9.970836496601503e-05,0.00020432981352011363,0.0035715457035997273,5.414680733035008e-05,0.0,0.0002640149866541227,0.0033479029933611553,0.0001905445009469986,0.0038472433884938558,0.00014121714048087597,0.003928268700838089,0.00012158407674481472,0.003950830052296321,0.00020266704571743807,0.0038107233742872876,0.00012436090813328822,0.003988698869943619,7.74757160494725e-05,0.0040284263590971625,0.00012820795444505554,0.0003198544095669474,2.188447064587048e-05,4.4047825836709564e-05,0.0007621331725621202,1.362930384597608e-05,0.0,6.434878201356956e-05,0.0006313370274645941,3.6028413368122915e-05,0.0008303941360541752,3.079058868544442e-05,0.000822458416223526,3.0839576252869194e-05,0.0008307023772171565,2.9197152304862226e-05,0.0008516799658536911,2.6102902899895395e-05,0.0008539362677506038,1.4384047660444464e-05,0.0008753733975546701
ResidualNeuralNetwork,0.0001,8.0,40.0,True,79.0,,,,,,,,,,,,,,,,,,,,,,0.0005922297015786171,0.0014927469193935395,0.00010161525569856167,0.00021075053761402765,0.0034408567954299957,6.540357135236264e-05,0.0,0.00027943644672632215,0.0033893148104349774,0.00018798677871624628,0.0038627979656060537,0.00015856466876963774,0.0039018186430136363,0.0001260734706496199,0.003959859162569046,0.00022256878825525442,0.003747854878505071,0.00012976694852113725,0.003989827881256739,7.240670577933391e-05,0.004062863936026891,0.00012813074780361993,0.0003200804814696312,2.1901552099734544e-05,4.490403724568231e-05,0.0007446229593819778,1.4774358299161707e-05,0.0,6.880969740450383e-05,0.0006013088992663792,3.5885837860405445e-05,0.0008351070008107594,3.3767235332301684e-05,0.0008241658764226096,3.119208849966526e-05,0.0008351766105209078,2.8348561110241072e-05,0.0008497222725834166,2.552737881030355e-05,0.0008553960493632725,1.7373852564820223e-05,0.0008695145270654134
