model,material,numSamples,epsilon,loss,max_iter,penalty,Accuracy,F1,Precision,Recall,mean_fit_time,std_fit_time,mean_score_time,std_score_time
StochasticGradientDescent,iron,240,0.01,modified_huber,400,elasticnet,0.8659778376759508,0.8659778376759508,0.8659778376759508,0.8659778376759508,18.655488681793212,1.1956018389416538,0.16064934730529784,0.014024309613519196
StochasticGradientDescent,iron,240,0.01,modified_huber,500,l2,0.8661575321952679,0.8661575321952679,0.8661575321952679,0.8661575321952679,10.382061386108399,0.6255726682631522,0.16791977882385253,0.012517306012464991
StochasticGradientDescent,iron,240,0.01,modified_huber,500,l1,0.8717879604672059,0.8717879604672059,0.8717879604672059,0.8717879604672059,35.3607008934021,1.876446506290668,0.16870331764221191,0.012499082278335735
StochasticGradientDescent,iron,240,0.01,modified_huber,500,elasticnet,0.8734052111410602,0.8734052111410602,0.8734052111410602,0.8734052111410602,18.77336902618408,0.9644517572736651,0.16788134574890137,0.009986523722784156
StochasticGradientDescent,iron,240,0.01,modified_huber,600,l2,0.8636717580113806,0.8636717580113806,0.8636717580113806,0.8636717580113806,10.879193305969238,0.6839461578402217,0.15711469650268556,0.012799946420175819
StochasticGradientDescent,iron,240,0.01,modified_huber,600,l1,0.8689427972446839,0.8689427972446839,0.8689427972446839,0.8689427972446839,32.76427927017212,1.1005985603923027,0.16123671531677247,0.01571674430383783
StochasticGradientDescent,iron,240,0.01,modified_huber,600,elasticnet,0.8707996406109613,0.8707996406109613,0.8707996406109613,0.8707996406109613,17.7686408996582,0.6002919676986234,0.2022998809814453,0.03401107476077088
StochasticGradientDescent,iron,240,0.01,modified_huber,700,l2,0.8566936208445644,0.8566936208445644,0.8566936208445644,0.8566936208445644,10.447543716430664,0.5750964073298932,0.1642099380493164,0.010429947059232017
StochasticGradientDescent,iron,240,0.01,modified_huber,700,l1,0.8684336627732854,0.8684336627732854,0.8684336627732854,0.8684336627732854,32.521035242080686,2.184002292776074,0.16561307907104492,0.003190174511947929
StochasticGradientDescent,iron,240,0.01,modified_huber,700,elasticnet,0.865738244983528,0.865738244983528,0.865738244983528,0.865738244983528,18.36931447982788,0.6486303772420426,0.17258753776550292,0.013221557516726176
