model,material,numSamples,algorithm,metric,n_neighbors,weights,Accuracy,F1,Precision,Recall,AUC,mean_fit_time,std_fit_time,mean_score_time,std_score_time
KNearestNeighbors,iron,240,auto,chebyshev,6,distance,0.9954477388439653,0.9954477388439653,0.9954477388439653,0.9954477388439653,0.9992472277401317,0.3526266098022461,0.1343072528835216,120.94289050102233,1.3378394156534519
KNearestNeighbors,iron,240,auto,chebyshev,9,uniform,,,,,,0.5756528854370118,0.10734678813466879,0.44238829612731934,0.18017433070496044
KNearestNeighbors,iron,240,auto,chebyshev,9,distance,0.992932015573525,0.992932015573525,0.992932015573525,0.992932015573525,0.9994143995354741,0.5808722496032714,0.14078972656154595,123.53592677116394,0.5743622401004921
KNearestNeighbors,iron,240,auto,chebyshev,12,uniform,,,,,,0.6641904354095459,0.01761787358533188,0.5881003856658935,0.24362410019962177
KNearestNeighbors,iron,240,auto,chebyshev,12,distance,0.9902066486972148,0.9902066486972148,0.9902066486972148,0.9902066486972148,0.9995516381209045,0.7069273948669433,0.06296377079467307,124.32534580230713,0.4922137436165212
KNearestNeighbors,iron,240,auto,chebyshev,15,uniform,,,,,,0.8065908908843994,0.2119970367369605,0.5014412879943848,0.4695042506187955
KNearestNeighbors,iron,240,auto,chebyshev,15,distance,0.989128481581312,0.989128481581312,0.989128481581312,0.989128481581312,0.9996401903842121,0.6921648502349853,0.21593406052536035,123.67231073379517,1.1414637107936931
KNearestNeighbors,iron,240,auto,chebyshev,18,uniform,,,,,,0.6889522075653076,0.18244415108225442,0.37778630256652834,0.3378622590528773
KNearestNeighbors,iron,240,auto,chebyshev,18,distance,0.9872117400419288,0.9872117400419288,0.9872117400419288,0.9872117400419288,0.9996567108953774,0.7771096229553223,0.09370190721673222,124.05096402168274,0.2647740639770839
KNearestNeighbors,iron,240,auto,chebyshev,21,uniform,,,,,,0.7549233913421631,0.16686471538603723,0.6517603874206543,0.22318602949933322
KNearestNeighbors,iron,240,auto,chebyshev,21,distance,0.9864630128781073,0.9864630128781073,0.9864630128781073,0.9864630128781073,0.9996468403707697,0.6245499134063721,0.17865365466844055,124.12907543182374,0.6493263147386497
KNearestNeighbors,iron,240,auto,chebyshev,24,uniform,,,,,,0.6168633937835694,0.24275844026358442,0.8781201839447021,0.5860448827000473
KNearestNeighbors,iron,240,auto,chebyshev,24,distance,0.9849356094639112,0.9849356094639112,0.9849356094639112,0.9849356094639112,0.9996937408610863,0.8109452724456787,0.19148476826365915,120.4793544769287,2.3846342612805276
KNearestNeighbors,iron,240,auto,chebyshev,27,uniform,,,,,,0.8864570140838623,0.24814907591626073,0.5210312366485595,0.2913599135990939
KNearestNeighbors,iron,240,auto,chebyshev,27,distance,0.9833183587900569,0.9833183587900569,0.9833183587900569,0.9833183587900569,0.9997041375162145,0.5787537574768067,0.12750301404818945,113.36326007843017,1.1329432336911816
KNearestNeighbors,iron,240,auto,chebyshev,30,uniform,,,,,,0.4139855861663818,0.21097342676784794,0.43538622856140136,0.31075090157907775
