model,material,numSamples,algorithm,metric,n_neighbors,weights,Accuracy,F1,Precision,Recall,AUC,mean_fit_time,std_fit_time,mean_score_time,std_score_time
KNearestNeighbors,iron,120,auto,manhattan,12,distance,0.9971248876909253,0.9971248876909253,0.9971248876909253,0.9971248876909253,0.9999120607195309,0.25569710731506345,0.08551372734644783,43.01768217086792,0.22582754983770417
KNearestNeighbors,iron,120,auto,manhattan,15,uniform,,,,,,0.35859217643737795,0.05923670043845153,0.12199301719665527,0.08491264156484463
KNearestNeighbors,iron,120,auto,manhattan,15,distance,0.996166516921234,0.996166516921234,0.996166516921234,0.996166516921234,0.9999602962772325,0.2585165977478027,0.12518020799927235,42.86370959281921,0.15302225786193432
KNearestNeighbors,iron,120,auto,manhattan,18,uniform,,,,,,0.31151280403137205,0.1009295593542699,0.16935968399047852,0.12858867651514347
KNearestNeighbors,iron,120,auto,manhattan,18,distance,0.9952081461515425,0.9952081461515425,0.9952081461515425,0.9952081461515425,0.9999537520006665,0.22064828872680664,0.07224561379235926,43.30045399665833,0.22581207322012947
KNearestNeighbors,iron,120,auto,manhattan,21,uniform,,,,,,0.3383814811706543,0.08171528620063863,0.2212063789367676,0.1668322021497471
KNearestNeighbors,iron,120,auto,manhattan,21,distance,0.9941000299490866,0.9941000299490866,0.9941000299490866,0.9941000299490866,0.999962548032633,0.28188486099243165,0.11463825430893397,42.98677020072937,0.30216972610609966
KNearestNeighbors,iron,120,auto,manhattan,24,uniform,,,,,,0.31695332527160647,0.11754039427721928,0.16649794578552246,0.16596219763841202
KNearestNeighbors,iron,120,auto,manhattan,24,distance,0.9927223719676549,0.9927223719676549,0.9927223719676549,0.9927223719676549,0.9999498495491876,0.38516783714294434,0.06098478494430967,43.332452821731565,0.5195651618674352
KNearestNeighbors,iron,120,auto,manhattan,27,uniform,,,,,,0.3420872688293457,0.0569114561346681,0.17939996719360352,0.15179566502360703
KNearestNeighbors,iron,120,auto,manhattan,27,distance,0.9915843066786463,0.9915843066786463,0.9915843066786463,0.9915843066786463,0.9999359319445601,0.29804344177246095,0.10788205332779745,47.94299712181091,0.43615438740295637
KNearestNeighbors,iron,120,auto,manhattan,30,uniform,,,,,,0.28389773368835447,0.07390951341105062,0.38730654716491697,0.2169282249800966
KNearestNeighbors,iron,120,auto,manhattan,30,distance,0.990805630428272,0.990805630428272,0.990805630428272,0.990805630428272,0.9999218221671933,0.3009799003601074,0.07505802674559693,50.162368059158325,0.851588308101808
KNearestNeighbors,iron,120,auto,chebyshev,3,uniform,,,,,,0.28579072952270507,0.09492183991584091,0.27303438186645507,0.08563958110831858
KNearestNeighbors,iron,120,auto,chebyshev,3,distance,0.9898472596585803,0.9898472596585803,0.9898472596585803,0.9898472596585803,0.997054091051071,0.26035404205322266,0.0682640323947969,64.4113256931305,0.4195717098475756
KNearestNeighbors,iron,120,auto,chebyshev,6,uniform,,,,,,0.37815399169921876,0.13245626048321893,0.20635271072387695,0.13178667560755344
KNearestNeighbors,iron,120,auto,chebyshev,6,distance,0.9877807726864329,0.9877807726864329,0.9877807726864329,0.9877807726864329,0.9978003815266451,0.3650067329406738,0.10710104701255772,70.02711877822875,1.885682395469141
KNearestNeighbors,iron,120,auto,chebyshev,9,uniform,,,,,,0.355184268951416,0.11754073394744763,0.3347189903259277,0.18144765081435268
KNearestNeighbors,iron,120,auto,chebyshev,9,distance,0.9843066786463013,0.9843066786463013,0.9843066786463013,0.9843066786463013,0.9983736045724765,0.4487657070159912,0.10372779594764048,71.53889107704163,0.36681584664725225
KNearestNeighbors,iron,120,auto,chebyshev,12,uniform,,,,,,0.43099217414855956,0.13472809310606199,0.39867711067199707,0.2523208724437641
KNearestNeighbors,iron,120,auto,chebyshev,12,distance,0.9809823300389338,0.9809823300389338,0.9809823300389338,0.9809823300389338,0.9985589413527233,0.2664470195770264,0.12011784164248064,71.9297658443451,0.5132638783781888
KNearestNeighbors,iron,120,auto,chebyshev,15,uniform,,,,,,0.37232041358947754,0.1497262265829466,0.4655259609222412,0.2673833279510879
KNearestNeighbors,iron,120,auto,chebyshev,15,distance,0.979005690326445,0.979005690326445,0.979005690326445,0.979005690326445,0.9987566939629628,0.2741219520568848,0.09812510638938662,71.93848323822021,0.6625147726582873
KNearestNeighbors,iron,120,auto,chebyshev,18,uniform,,,,,,0.32454586029052734,0.12834655188555394,0.45056490898132323,0.17406862377076002
KNearestNeighbors,iron,120,auto,chebyshev,18,distance,0.9770290506139563,0.9770290506139563,0.9770290506139563,0.9770290506139563,0.9988063620111276,0.2466498374938965,0.11781904178553289,72.74025311470032,0.31162335251638834
KNearestNeighbors,iron,120,auto,chebyshev,21,uniform,,,,,,0.3347953796386719,0.12180665591933695,0.39125523567199705,0.31747191704757377
KNearestNeighbors,iron,120,auto,chebyshev,21,distance,0.975411799940102,0.975411799940102,0.975411799940102,0.975411799940102,0.9987957068794191,0.31165852546691897,0.0622317913974734,72.64700560569763,0.45574300934893164
KNearestNeighbors,iron,120,auto,chebyshev,24,uniform,,,,,,0.48574118614196776,0.12869434398295188,0.05757713317871094,0.07555771048245222
KNearestNeighbors,iron,120,auto,chebyshev,24,distance,0.9737646001796945,0.9737646001796945,0.9737646001796945,0.9737646001796945,0.9988030566781381,0.432636022567749,0.06447917698765959,71.09911007881165,1.642928827014444
KNearestNeighbors,iron,120,auto,chebyshev,27,uniform,,,,,,0.4438174247741699,0.1307987893629975,0.17691097259521485,0.1288186587198599
KNearestNeighbors,iron,120,auto,chebyshev,27,distance,0.9716082659478886,0.9716082659478886,0.9716082659478886,0.9716082659478886,0.998793860765038,0.3165478229522705,0.1788222192947737,67.65224351882935,0.6055080540607071
KNearestNeighbors,iron,120,auto,chebyshev,30,uniform,,,,,,0.3968057632446289,0.11578405648785486,0.3629622459411621,0.2590037966784496
KNearestNeighbors,iron,120,auto,chebyshev,30,distance,0.9694519317160827,0.9694519317160827,0.9694519317160827,0.9694519317160827,0.998829474363324,0.2844193935394287,0.13039844294502095,58.434318494796756,3.8909604527692587
KNearestNeighbors,iron,120,ball_tree,minkowski,3,uniform,0.9935609463911351,0.9935609463911351,0.9935609463911351,0.9935609463911351,0.9986576859740218,2.6045462131500243,0.8028487000427524,70.38399157524108,10.288465747008841
KNearestNeighbors,iron,120,ball_tree,minkowski,3,distance,0.9952081461515425,0.9952081461515425,0.9952081461515425,0.9952081461515425,0.9986845010765606,1.623547410964966,0.42625264848445216,64.77566699981689,4.556259532078853
KNearestNeighbors,iron,120,ball_tree,minkowski,6,uniform,0.9880503144654089,0.9880503144654089,0.9880503144654089,0.9880503144654089,0.9990231017117346,1.6107191085815429,0.052744164951312476,73.16187543869019,1.027699374666191
KNearestNeighbors,iron,120,ball_tree,minkowski,6,distance,0.9938903863432167,0.9938903863432167,0.9938903863432167,0.9938903863432167,0.9991284325248904,1.355292558670044,0.06525578758704527,72.10883121490478,0.826626165355234
KNearestNeighbors,iron,120,ball_tree,minkowski,9,uniform,0.9829889188379755,0.9829889188379755,0.9829889188379755,0.9829889188379755,0.9990398218709624,1.4056272029876709,0.035046888292152245,75.11551733016968,1.4742357976900118
KNearestNeighbors,iron,120,ball_tree,minkowski,9,distance,0.9915543575920933,0.9915543575920933,0.9915543575920933,0.9915543575920933,0.9993084478944333,1.4555278778076173,0.05778322465648765,74.33791871070862,1.650233795464088
KNearestNeighbors,iron,120,ball_tree,minkowski,12,uniform,0.978796046720575,0.978796046720575,0.978796046720575,0.978796046720575,0.998960978121872,1.3903588771820068,0.044480701564933146,79.18757071495057,1.8172312820329068
KNearestNeighbors,iron,120,ball_tree,minkowski,12,distance,0.990356394129979,0.990356394129979,0.990356394129979,0.990356394129979,0.9994691201373849,1.474221897125244,0.03651262092892275,76.33320622444153,1.2709449558911585
KNearestNeighbors,iron,120,ball_tree,minkowski,15,uniform,0.9725067385444743,0.9725067385444743,0.9725067385444743,0.9725067385444743,0.9988715288884485,1.3751883029937744,0.04383071042467807,81.11360063552857,2.139113159038523
KNearestNeighbors,iron,120,ball_tree,minkowski,15,distance,0.9882599580712788,0.9882599580712788,0.9882599580712788,0.9882599580712788,0.9996196921185643,1.3765472412109374,0.04029544118781596,79.72996320724488,1.9072294797841631
KNearestNeighbors,iron,120,ball_tree,minkowski,18,uniform,0.9678047319556752,0.9678047319556752,0.9678047319556752,0.9678047319556752,0.998631396774363,1.419541835784912,0.052914588420652914,83.09054026603698,1.2798963687263403
KNearestNeighbors,iron,120,ball_tree,minkowski,18,distance,0.9864630128781071,0.9864630128781071,0.9864630128781071,0.9864630128781071,0.9996401463449758,1.4209511280059814,0.04438089597760956,81.09707732200623,1.2639348589223816
KNearestNeighbors,iron,120,ball_tree,minkowski,21,uniform,0.9647798742138365,0.9647798742138365,0.9647798742138365,0.9647798742138365,0.9983664757744333,1.4095664501190186,0.031005181223364472,84.50815210342407,1.0270529818613923
KNearestNeighbors,iron,120,ball_tree,minkowski,21,distance,0.9844564240790655,0.9844564240790655,0.9844564240790655,0.9844564240790655,0.9996267443688167,1.3602033615112306,0.03272106071000314,83.17178812026978,1.670994020319818
KNearestNeighbors,iron,120,ball_tree,minkowski,24,uniform,0.9622042527702905,0.9622042527702905,0.9622042527702905,0.9622042527702905,0.9981111462843341,1.454523468017578,0.04946731298842451,85.92047748565673,1.5565298879434863
KNearestNeighbors,iron,120,ball_tree,minkowski,24,distance,0.9832584606169512,0.9832584606169512,0.9832584606169512,0.9832584606169512,0.9996262384045936,1.4351173400878907,0.08568554944902887,84.06152095794678,1.384413598731702
KNearestNeighbors,iron,120,ball_tree,minkowski,27,uniform,0.9598981731057205,0.9598981731057205,0.9598981731057205,0.9598981731057205,0.9978002202414122,1.4593027591705323,0.0377731786922338,88.73242053985595,1.5036932553664144
KNearestNeighbors,iron,120,ball_tree,minkowski,27,distance,0.9817310572027553,0.9817310572027553,0.9817310572027553,0.9817310572027553,0.9996071459345013,1.4621689319610596,0.05977645556468342,85.6407024383545,1.879071856517822
KNearestNeighbors,iron,120,ball_tree,minkowski,30,uniform,0.9555555555555555,0.9555555555555555,0.9555555555555555,0.9555555555555555,0.9974786757997072,1.33975830078125,0.03091661326043012,88.39453272819519,0.7669431384235049
KNearestNeighbors,iron,120,ball_tree,minkowski,30,distance,0.980263551961665,0.980263551961665,0.980263551961665,0.980263551961665,0.9995883474754619,1.3975392818450927,0.04201257169642936,87.31618785858154,1.5700887570465984
KNearestNeighbors,iron,120,ball_tree,euclidean,3,uniform,0.9935609463911351,0.9935609463911351,0.9935609463911351,0.9935609463911351,0.9986576859740218,1.4694290161132812,0.05150584388652103,68.93579559326172,1.3459289516908792
