model,material,numSamples,epsilon,loss,max_iter,penalty,Accuracy,F1,Precision,Recall,mean_fit_time,std_fit_time,mean_score_time,std_score_time
StochasticGradientDescent,iron,120,0.01,modified_huber,300,l2,0.7972446840371369,0.7972446840371369,0.7972446840371369,0.7972446840371369,7.038194942474365,0.2776930292130391,0.16703853607177735,0.03336644232161941
StochasticGradientDescent,iron,120,0.01,modified_huber,300,l1,0.8208745133273435,0.8208745133273435,0.8208745133273435,0.8208745133273435,21.77496404647827,1.3687363997655595,0.14830846786499025,0.007196057224169639
StochasticGradientDescent,iron,120,0.01,modified_huber,300,elasticnet,0.8046720575022462,0.8046720575022462,0.8046720575022462,0.8046720575022462,10.651955127716064,0.5785464318700692,0.16751384735107422,0.02246994439660316
StochasticGradientDescent,iron,120,0.01,modified_huber,400,l2,0.8136268343815513,0.8136268343815513,0.8136268343815513,0.8136268343815513,6.637208938598633,0.49939673170439114,0.15065112113952636,0.004381351968378719
StochasticGradientDescent,iron,120,0.01,modified_huber,400,l1,0.8196166516921235,0.8196166516921235,0.8196166516921235,0.8196166516921235,22.92195348739624,0.6138670473071012,0.1544206142425537,0.008330091524166213
StochasticGradientDescent,iron,120,0.01,modified_huber,400,elasticnet,0.8118598382749326,0.8118598382749326,0.8118598382749326,0.8118598382749326,10.443930196762086,0.21916295886350382,0.16607255935668946,0.014454594161260012
StochasticGradientDescent,iron,120,0.01,modified_huber,500,l2,0.8019466906259358,0.8019466906259358,0.8019466906259358,0.8019466906259358,7.220365333557129,0.21104610111581076,0.15818028450012206,0.008471199838537558
StochasticGradientDescent,iron,120,0.01,modified_huber,500,l1,0.8201557352500748,0.8201557352500748,0.8201557352500748,0.8201557352500748,22.808429431915282,1.9627317047115944,0.15850648880004883,0.014038565982833654
StochasticGradientDescent,iron,120,0.01,modified_huber,500,elasticnet,0.7858340820604972,0.7858340820604972,0.7858340820604972,0.7858340820604972,10.41706132888794,0.4143513785509124,0.16052851676940919,0.00954114135127026
StochasticGradientDescent,iron,120,0.01,modified_huber,600,l2,0.8078766097634021,0.8078766097634021,0.8078766097634021,0.8078766097634021,6.795915937423706,0.3095027312382919,0.1440633773803711,0.0022197231826724894
StochasticGradientDescent,iron,120,0.01,modified_huber,600,l1,0.821862833183588,0.821862833183588,0.821862833183588,0.821862833183588,23.49473280906677,2.596497439083953,0.15644483566284179,0.009272088181050193
StochasticGradientDescent,iron,120,0.01,modified_huber,600,elasticnet,0.8238993710691824,0.8238993710691824,0.8238993710691824,0.8238993710691824,10.448282432556152,0.4777516361505157,0.15615649223327638,0.006428738612627717
StochasticGradientDescent,iron,120,0.01,modified_huber,700,l2,0.8067385444743934,0.8067385444743934,0.8067385444743934,0.8067385444743934,7.030693101882934,0.2326417850942062,0.1566178321838379,0.006672441672701631
StochasticGradientDescent,iron,120,0.01,modified_huber,700,l1,0.8202455825097335,0.8202455825097335,0.8202455825097335,0.8202455825097335,22.28511276245117,1.088277763397993,0.15188426971435548,0.008410671056734934
StochasticGradientDescent,iron,120,0.01,modified_huber,700,elasticnet,0.8170410302485775,0.8170410302485775,0.8170410302485775,0.8170410302485775,10.289648723602294,0.6808918900842682,0.15670175552368165,0.007530528589287622
StochasticGradientDescent,iron,120,0.01,modified_huber,800,l2,0.8065289008685236,0.8065289008685236,0.8065289008685236,0.8065289008685236,6.671683692932129,0.4812342699194214,0.14689183235168457,0.010507336268419354
StochasticGradientDescent,iron,120,0.01,modified_huber,800,l1,0.8226714585205152,0.8226714585205152,0.8226714585205152,0.8226714585205152,22.006045293807983,1.6607079802743114,0.1516404628753662,0.004684787174068542
StochasticGradientDescent,iron,120,0.01,modified_huber,800,elasticnet,0.8079964061096137,0.8079964061096137,0.8079964061096137,0.8079964061096137,10.595690202713012,0.36789387392751677,0.16463656425476075,0.017329088054134453
StochasticGradientDescent,iron,120,0.01,modified_huber,900,l2,0.8095537586103625,0.8095537586103625,0.8095537586103625,0.8095537586103625,6.858806848526001,0.41034175700887343,0.16083235740661622,0.01047388629741877
