model,material,numSamples,activation,alpha,hidden_layer_sizes,learning_rate,max_iter,Accuracy,F1,Precision,Recall,AUC,mean_fit_time,std_fit_time,mean_score_time,std_score_time
NeuralNetwork,iron,240,identity,0.001,"(100,)",adaptive,700,0.9197963462114405,0.9197963462114405,0.9197963462114405,0.9197963462114405,0.9903717981704332,127.28326892852783,15.964963235347023,0.3477637767791748,0.03390660399047757
NeuralNetwork,iron,240,identity,0.001,"(100,)",adaptive,800,0.9297993411200958,0.9297993411200958,0.9297993411200958,0.9297993411200958,0.9911648329196542,138.36198420524596,38.010641382866446,0.32285447120666505,0.01035874540428507
NeuralNetwork,iron,240,identity,0.001,"(100,)",adaptive,900,0.9265947888589399,0.9265947888589399,0.9265947888589399,0.9265947888589399,0.9911361590644171,152.8076701641083,35.12491926816243,0.3195344924926758,0.021047336438107224
NeuralNetwork,iron,240,identity,0.001,"(100,)",adaptive,1000,0.9209344115004491,0.9209344115004491,0.9209344115004491,0.9209344115004491,0.9910936393371653,140.43245615959168,22.37016380612204,0.3189192295074463,0.01962567475917016
NeuralNetwork,iron,240,identity,0.001,"(100, 100)",constant,100,0.9112009583707696,0.9112009583707696,0.9112009583707696,0.9112009583707696,0.989948733476908,110.34405202865601,2.288999185014308,0.37787251472473143,0.015777182767957948
NeuralNetwork,iron,240,identity,0.001,"(100, 100)",constant,200,0.9147050014974543,0.9147050014974543,0.9147050014974543,0.9147050014974543,0.9898250529613788,111.2587145805359,29.41368237391961,0.3666867733001709,0.02117478270219678
NeuralNetwork,iron,240,identity,0.001,"(100, 100)",constant,300,0.9048517520215634,0.9048517520215634,0.9048517520215634,0.9048517520215634,0.98954517972959,120.0767436504364,20.279450645892055,0.3701489925384521,0.01998734799424257
NeuralNetwork,iron,240,identity,0.001,"(100, 100)",constant,400,0.9046421084156935,0.9046421084156935,0.9046421084156935,0.9046421084156935,0.9893943083507472,107.33668074607849,36.130814689356214,0.37687230110168457,0.049277232231040406
NeuralNetwork,iron,240,identity,0.001,"(100, 100)",constant,500,0.9146151542377957,0.9146151542377957,0.9146151542377957,0.9146151542377957,0.990256045030106,123.92050971984864,23.793431616230645,0.35980567932128904,0.01389057123698984
NeuralNetwork,iron,240,identity,0.001,"(100, 100)",constant,600,0.9217430368373766,0.9217430368373766,0.9217430368373766,0.9217430368373766,0.9908563514434953,132.92820930480957,21.67964949821932,0.35656118392944336,0.02798899413665902
NeuralNetwork,iron,240,identity,0.001,"(100, 100)",constant,700,0.9041629230308474,0.9041629230308474,0.9041629230308474,0.9041629230308474,0.9908899764171283,119.15133581161498,27.05182610820398,0.3820056438446045,0.057796608542637046
NeuralNetwork,iron,240,identity,0.001,"(100, 100)",constant,800,0.9159329140461218,0.9159329140461218,0.9159329140461218,0.9159329140461218,0.9910761175245504,135.07911100387574,34.10664700186266,0.3520644187927246,0.012694123271100467
NeuralNetwork,iron,240,identity,0.001,"(100, 100)",constant,900,0.9123989218328841,0.9123989218328841,0.9123989218328841,0.9123989218328841,0.9908979658750138,132.46398615837097,36.56007156326461,0.3903949737548828,0.06621088104984298
NeuralNetwork,iron,240,identity,0.001,"(100, 100)",constant,1000,0.9178796046720574,0.9178796046720574,0.9178796046720574,0.9178796046720574,0.9910291884746693,132.8946415901184,19.828400643740398,0.3689136981964111,0.014258672777693333
NeuralNetwork,iron,240,identity,0.001,"(100, 100)",invscaling,100,0.9036837376460019,0.9036837376460019,0.9036837376460019,0.9036837376460019,0.9887066792109032,104.74954762458802,8.31691894658548,0.38556861877441406,0.05553093186852714
NeuralNetwork,iron,240,identity,0.001,"(100, 100)",invscaling,200,0.9186882300089847,0.9186882300089847,0.9186882300089847,0.9186882300089847,0.9897299864913374,116.23734788894653,42.07984368690661,0.36808223724365235,0.03467515573538041
NeuralNetwork,iron,240,identity,0.001,"(100, 100)",invscaling,300,0.908565438754118,0.908565438754118,0.908565438754118,0.908565438754118,0.989124401841005,110.3137710571289,14.535893769300369,0.38311119079589845,0.04334869858147203
NeuralNetwork,iron,240,identity,0.001,"(100, 100)",invscaling,400,0.904252770290506,0.904252770290506,0.904252770290506,0.904252770290506,0.9892540923858325,104.53555641174316,20.7396132290101,0.37230443954467773,0.044491563876089095
NeuralNetwork,iron,240,identity,0.001,"(100, 100)",invscaling,500,0.904911650194669,0.904911650194669,0.904911650194669,0.904911650194669,0.988879893026622,118.14947509765625,30.898418686489862,0.39257302284240725,0.006730126979013343
NeuralNetwork,iron,240,identity,0.001,"(100, 100)",invscaling,600,0.908565438754118,0.908565438754118,0.908565438754118,0.908565438754118,0.9899971097318987,131.14802527427673,29.451843296898932,0.38350439071655273,0.03310702905924479
NeuralNetwork,iron,240,identity,0.001,"(100, 100)",invscaling,700,0.9143156633722672,0.9143156633722672,0.9143156633722672,0.9143156633722672,0.9892160817188731,105.9923107624054,18.71952855510382,0.3618861198425293,0.014784184217787951
NeuralNetwork,iron,240,identity,0.001,"(100, 100)",invscaling,800,0.910901467505241,0.910901467505241,0.910901467505241,0.910901467505241,0.9896458798603203,108.27096962928772,20.912655308524435,0.38258934020996094,0.03922581013994056
NeuralNetwork,iron,240,identity,0.001,"(100, 100)",invscaling,900,0.9218328840970351,0.9218328840970351,0.9218328840970351,0.9218328840970351,0.9898824853807231,102.85114598274231,20.79497189484594,0.37390737533569335,0.02096566462829984
NeuralNetwork,iron,240,identity,0.001,"(100, 100)",invscaling,1000,0.925905959868224,0.925905959868224,0.925905959868224,0.925905959868224,0.9901489459533508,104.17933053970337,20.195391082447937,0.35323200225830076,0.013240144279961825
NeuralNetwork,iron,240,identity,0.001,"(100, 100)",adaptive,100,0.9267744833782571,0.9267744833782571,0.9267744833782571,0.9267744833782571,0.9904986760248393,111.0780553817749,1.813031355915441,0.3808705806732178,0.019172759302904484
NeuralNetwork,iron,240,identity,0.001,"(100, 100)",adaptive,200,0.9168313866427074,0.9168313866427074,0.9168313866427074,0.9168313866427074,0.9903547241988833,130.79819412231444,27.88855220206318,0.3898444652557373,0.029681747580299345
NeuralNetwork,iron,240,identity,0.001,"(100, 100)",adaptive,300,0.9182090446241389,0.9182090446241389,0.9182090446241389,0.9182090446241389,0.98930291314541,102.14456839561463,18.872028430236764,0.3621933937072754,0.01873985091566283
NeuralNetwork,iron,240,identity,0.001,"(100, 100)",adaptive,400,0.9140461215932915,0.9140461215932915,0.9140461215932915,0.9140461215932915,0.9899370126611171,125.68284378051757,22.89238636898564,0.39076957702636717,0.037120573543430416
NeuralNetwork,iron,240,identity,0.001,"(100, 100)",adaptive,500,0.9272237196765498,0.9272237196765498,0.9272237196765498,0.9272237196765498,0.991733420440284,152.00072202682495,25.038821457436526,0.38420443534851073,0.041539617702848926
NeuralNetwork,iron,240,identity,0.001,"(100, 100)",adaptive,600,0.9220425277029051,0.9220425277029051,0.9220425277029051,0.9220425277029051,0.9904996321311401,116.69272475242614,19.92197958534579,0.35886387825012206,0.019759863242349993
NeuralNetwork,iron,240,identity,0.001,"(100, 100)",adaptive,700,0.9067385444743936,0.9067385444743936,0.9067385444743936,0.9067385444743936,0.9892243860890486,116.31652646064758,22.62188049877015,0.3800633907318115,0.033751441991927075
NeuralNetwork,iron,240,identity,0.001,"(100, 100)",adaptive,800,0.9101527403414196,0.9101527403414196,0.9101527403414196,0.9101527403414196,0.9882849811596499,106.64429121017456,35.2331430231464,0.37888073921203613,0.03742330694148858
NeuralNetwork,iron,240,identity,0.001,"(100, 100)",adaptive,900,0.9227613057801737,0.9227613057801737,0.9227613057801737,0.9227613057801737,0.9904163762167701,109.71205258369446,27.25394771887961,0.33765215873718263,0.006129764841719173
NeuralNetwork,iron,240,identity,0.001,"(100, 100)",adaptive,1000,0.9054806828391733,0.9054806828391733,0.9054806828391733,0.9054806828391733,0.9890979463413869,114.91151399612427,37.68220440791532,0.36281213760375974,0.023813157314695094
NeuralNetwork,iron,240,identity,0.001,"(100, 100, 100)",constant,100,0.9148247978436658,0.9148247978436658,0.9148247978436658,0.9148247978436658,0.9894354558620145,126.74742116928101,24.466236228591267,0.39597229957580565,0.019696065438551423
NeuralNetwork,iron,240,identity,0.001,"(100, 100, 100)",constant,200,0.9171009284216831,0.9171009284216831,0.9171009284216831,0.9171009284216831,0.9909669694879124,152.02698545455934,32.334476235754394,0.40396728515625,0.016742943348584064
NeuralNetwork,iron,240,identity,0.001,"(100, 100, 100)",constant,300,0.9075771188978736,0.9075771188978736,0.9075771188978736,0.9075771188978736,0.9885773806414463,123.55086236000061,48.77132840394249,0.4040701866149902,0.027552991582828264
NeuralNetwork,iron,240,identity,0.001,"(100, 100, 100)",constant,400,0.9078766097634021,0.9078766097634021,0.9078766097634021,0.9078766097634021,0.9894868343527158,116.2506660938263,25.305434289916967,0.4041724681854248,0.023278532686214992
NeuralNetwork,iron,240,identity,0.001,"(100, 100, 100)",constant,500,0.9129679544773885,0.9129679544773885,0.9129679544773885,0.9129679544773885,0.9891268316098702,116.86678552627563,23.997010928503837,0.4134965419769287,0.04760664105763664
NeuralNetwork,iron,240,identity,0.001,"(100, 100, 100)",constant,600,0.8934411500449236,0.8934411500449236,0.8934411500449236,0.8934411500449236,0.9862526328105006,110.607790517807,18.761269574278803,0.3915555477142334,0.01247177115782996
NeuralNetwork,iron,240,identity,0.001,"(100, 100, 100)",constant,700,0.9247379454926625,0.9247379454926625,0.9247379454926625,0.9247379454926625,0.9902856389969121,141.60785021781922,28.929216783309,0.3976762294769287,0.01794312174892042
NeuralNetwork,iron,240,identity,0.001,"(100, 100, 100)",constant,800,0.9135369871218929,0.9135369871218929,0.9135369871218929,0.9135369871218929,0.9893663439837524,127.66559267044067,23.322554454144985,0.40482182502746583,0.02417771005802173
NeuralNetwork,iron,240,identity,0.001,"(100, 100, 100)",constant,900,0.8937106918238993,0.8937106918238993,0.8937106918238993,0.8937106918238993,0.9879751220745197,116.44289331436157,14.873614656980497,0.40105605125427246,0.024933188540065848
NeuralNetwork,iron,240,identity,0.001,"(100, 100, 100)",constant,1000,0.89937106918239,0.89937106918239,0.89937106918239,0.89937106918239,0.9881405558602314,137.27128715515136,26.500812263868646,0.40406484603881837,0.02897925727192283
NeuralNetwork,iron,240,identity,0.001,"(100, 100, 100)",invscaling,100,0.906858340820605,0.906858340820605,0.906858340820605,0.906858340820605,0.9874086512242497,123.90790357589722,12.873141834893651,0.415601110458374,0.02683954033455467
NeuralNetwork,iron,240,identity,0.001,"(100, 100, 100)",invscaling,200,0.8899670560047918,0.8899670560047918,0.8899670560047918,0.8899670560047918,0.9871452801579563,98.72195796966552,22.313471608745218,0.4224259853363037,0.03622190078658766
NeuralNetwork,iron,240,identity,0.001,"(100, 100, 100)",invscaling,300,0.9053309374064092,0.9053309374064092,0.9053309374064092,0.9053309374064092,0.9886465685025992,116.95565481185913,11.052784359658844,0.37612185478210447,0.006137577559404377
NeuralNetwork,iron,240,identity,0.001,"(100, 100, 100)",invscaling,400,0.9179395028451633,0.9179395028451633,0.9179395028451633,0.9179395028451633,0.9898578282542777,126.2865888118744,36.51438562567847,0.4117624759674072,0.02447416943426265
NeuralNetwork,iron,240,identity,0.001,"(100, 100, 100)",invscaling,500,0.9153039832285115,0.9153039832285115,0.9153039832285115,0.9153039832285115,0.9893335110276,139.84116196632385,65.55758900149173,0.40045952796936035,0.022325840933996723
NeuralNetwork,iron,240,identity,0.001,"(100, 100, 100)",invscaling,600,0.9239293201557353,0.9239293201557353,0.9239293201557353,0.9239293201557353,0.9904584209500674,144.5155710220337,43.21632101574371,0.42864255905151366,0.024663096907975964
NeuralNetwork,iron,240,identity,0.001,"(100, 100, 100)",invscaling,700,0.9197963462114405,0.9197963462114405,0.9197963462114405,0.9197963462114405,0.9893545561952781,105.53554377555847,16.12476723089172,0.40929107666015624,0.02288186869897027
NeuralNetwork,iron,240,identity,0.001,"(100, 100, 100)",invscaling,800,0.8996106618748128,0.8996106618748128,0.8996106618748128,0.8996106618748128,0.987928904963294,121.35946097373963,14.845836023545624,0.4195843696594238,0.04043254321073688
NeuralNetwork,iron,240,identity,0.001,"(100, 100, 100)",invscaling,900,0.9017070979335131,0.9017070979335131,0.9017070979335131,0.9017070979335131,0.9887755762538581,130.7117524623871,16.747239328306396,0.41635723114013673,0.016081451128137438
NeuralNetwork,iron,240,identity,0.001,"(100, 100, 100)",invscaling,1000,0.918628331835879,0.918628331835879,0.918628331835879,0.918628331835879,0.9888909624493089,133.62840843200684,36.7188203415858,0.40320477485656736,0.01101999032560617
NeuralNetwork,iron,240,identity,0.001,"(100, 100, 100)",adaptive,100,0.8984426474992514,0.8984426474992514,0.8984426474992514,0.8984426474992514,0.987434684490675,100.57194986343384,14.239344745402853,0.4131746292114258,0.0226294291807719
NeuralNetwork,iron,240,identity,0.001,"(100, 100, 100)",adaptive,200,0.9173105720275532,0.9173105720275532,0.9173105720275532,0.9173105720275532,0.9900567402976975,129.3084867477417,18.997857719175723,0.42598667144775393,0.027377675413404225
NeuralNetwork,iron,240,identity,0.001,"(100, 100, 100)",adaptive,300,0.9102425876010782,0.9102425876010782,0.9102425876010782,0.9102425876010782,0.9886013175865347,129.36283206939697,36.018243721262856,0.42032756805419924,0.03517231384000394
NeuralNetwork,iron,240,identity,0.001,"(100, 100, 100)",adaptive,400,0.920575022461815,0.920575022461815,0.920575022461815,0.920575022461815,0.9899858162134245,139.36458654403685,39.47227457314357,0.4125105857849121,0.017874502461093983
NeuralNetwork,iron,240,identity,0.001,"(100, 100, 100)",adaptive,500,0.9191374663072777,0.9191374663072777,0.9191374663072777,0.9191374663072777,0.9910247245074079,169.05414090156555,20.895016582645415,0.3967748641967773,0.030163595254345876
NeuralNetwork,iron,240,identity,0.001,"(100, 100, 100)",adaptive,600,0.9119197364480384,0.9119197364480384,0.9119197364480384,0.9119197364480384,0.9888654352519979,108.81463918685913,31.03369466846529,0.42339911460876467,0.022623223034902655
NeuralNetwork,iron,240,identity,0.001,"(100, 100, 100)",adaptive,700,0.9040131775980832,0.9040131775980832,0.9040131775980832,0.9040131775980832,0.9885498778945273,133.11521911621094,26.597683275204357,0.4323112964630127,0.023363322299416088
NeuralNetwork,iron,240,identity,0.001,"(100, 100, 100)",adaptive,800,0.9081162024558249,0.9081162024558249,0.9081162024558249,0.9081162024558249,0.9891200256720003,120.5657437801361,25.76307553138167,0.44181132316589355,0.05559973139688547
NeuralNetwork,iron,240,identity,0.001,"(100, 100, 100)",adaptive,900,0.9115004492362984,0.9115004492362984,0.9115004492362984,0.9115004492362984,0.9897872429914563,166.35961856842042,53.16384026374158,0.43007464408874513,0.04073983853631645
NeuralNetwork,iron,240,identity,0.001,"(100, 100, 100)",adaptive,1000,0.9125786163522012,0.9125786163522012,0.9125786163522012,0.9125786163522012,0.9895464319788859,133.3920958995819,20.33489273736733,0.4412374496459961,0.04872203657466098
NeuralNetwork,iron,240,identity,0.01,"(100,)",constant,100,0.9029350104821802,0.9029350104821802,0.9029350104821802,0.9029350104821802,0.9862732611224271,79.04667201042176,2.338073472021767,0.35197887420654295,0.021811170649226178
NeuralNetwork,iron,240,identity,0.01,"(100,)",constant,200,0.9117400419287213,0.9117400419287213,0.9117400419287213,0.9117400419287213,0.9884836753993987,129.88451766967773,26.564366770451247,0.3270411968231201,0.021935502895054162
NeuralNetwork,iron,240,identity,0.01,"(100,)",constant,300,0.9125786163522012,0.9125786163522012,0.9125786163522012,0.9125786163522012,0.9878917443205907,122.41063976287842,31.06814218722406,0.31692075729370117,0.015264805092835199
NeuralNetwork,iron,240,identity,0.01,"(100,)",constant,400,0.9106918238993712,0.9106918238993712,0.9106918238993712,0.9106918238993712,0.9878759069721686,110.01531305313111,16.70518954148975,0.32047510147094727,0.018306942896142934
NeuralNetwork,iron,240,identity,0.01,"(100,)",constant,500,0.918658280922432,0.918658280922432,0.918658280922432,0.918658280922432,0.9891221420852654,131.75205869674681,15.983755506951148,0.31105809211730956,0.01417364597108722
NeuralNetwork,iron,240,identity,0.01,"(100,)",constant,600,0.9076370170709793,0.9076370170709793,0.9076370170709793,0.9076370170709793,0.9881549791802229,118.34651379585266,21.906463187419988,0.3025063037872314,0.010378455566044976
NeuralNetwork,iron,240,identity,0.01,"(100,)",constant,700,0.9149745432764302,0.9149745432764302,0.9149745432764302,0.9149745432764302,0.9889154530325988,135.95462107658386,8.346708525220734,0.3255622386932373,0.028920489460839544
NeuralNetwork,iron,240,identity,0.01,"(100,)",constant,800,0.9156633722671458,0.9156633722671458,0.9156633722671458,0.9156633722671458,0.9890956901286441,131.74364204406737,13.223068550093254,0.30774569511413574,0.011791009816644353
NeuralNetwork,iron,240,identity,0.01,"(100,)",constant,900,0.9126385145253071,0.9126385145253071,0.9126385145253071,0.9126385145253071,0.9882355424551917,114.48566732406616,10.0994909888798,0.32156920433044434,0.024010544088216953
NeuralNetwork,iron,240,identity,0.01,"(100,)",constant,1000,0.9139862234201857,0.9139862234201857,0.9139862234201857,0.9139862234201857,0.9887277002233048,124.41966061592102,14.40876634813968,0.3266166687011719,0.030663093576726287
