model,material,numSamples,epsilon,loss,max_iter,penalty,Accuracy,F1,Precision,Recall,mean_fit_time,std_fit_time,mean_score_time,std_score_time
StochasticGradientDescent,copper,120,0.61,modified_huber,700,elasticnet,0.9018749999999999,0.9018749999999999,0.9018749999999999,0.9018749999999999,2.951565170288086,0.2820916880076956,0.2513245105743408,0.006570887971118921
StochasticGradientDescent,copper,120,0.61,modified_huber,800,l2,0.9006919642857142,0.9006919642857142,0.9006919642857142,0.9006919642857142,1.9482603073120117,0.14466887331801928,0.2591386318206787,0.011209914673332296
StochasticGradientDescent,copper,120,0.61,modified_huber,800,l1,0.9182142857142856,0.9182142857142856,0.9182142857142856,0.9182142857142856,5.029465770721435,0.32212026185853115,0.2572175979614258,0.0057301561822692
StochasticGradientDescent,copper,120,0.61,modified_huber,800,elasticnet,0.9044419642857143,0.9044419642857143,0.9044419642857143,0.9044419642857143,2.897745227813721,0.4083306424336909,0.2657010078430176,0.027550785605270585
StochasticGradientDescent,copper,120,0.61,modified_huber,900,l2,0.9050892857142857,0.9050892857142857,0.9050892857142857,0.9050892857142857,2.030190849304199,0.15920765755961028,0.25470542907714844,0.01240365652580589
StochasticGradientDescent,copper,120,0.61,modified_huber,900,l1,0.917544642857143,0.917544642857143,0.917544642857143,0.917544642857143,5.39190034866333,0.675712931628229,0.25932865142822265,0.01073173303847263
StochasticGradientDescent,copper,120,0.61,modified_huber,900,elasticnet,0.9157366071428571,0.9157366071428571,0.9157366071428571,0.9157366071428571,2.835102367401123,0.21366589618774762,0.2596536159515381,0.0059627644553143224
StochasticGradientDescent,copper,120,0.61,modified_huber,1000,l2,0.91046875,0.91046875,0.91046875,0.91046875,1.8280932903289795,0.1365311727095549,0.2497990608215332,0.010180267076614135
StochasticGradientDescent,copper,120,0.61,modified_huber,1000,l1,0.9182366071428572,0.9182366071428572,0.9182366071428572,0.9182366071428572,5.279783773422241,0.5054774258361058,0.256623363494873,0.017534990611035764
StochasticGradientDescent,copper,120,0.61,modified_huber,1000,elasticnet,0.90078125,0.90078125,0.90078125,0.90078125,3.064812421798706,0.38686917451443464,0.27918076515197754,0.027541069294679702
StochasticGradientDescent,copper,120,0.61,squared_hinge,100,l2,0.8951339285714287,0.8951339285714287,0.8951339285714287,0.8951339285714287,1.7331527709960937,0.6674799301955161,0.28043203353881835,0.014345855040449896
StochasticGradientDescent,copper,120,0.61,squared_hinge,100,l1,0.9117410714285714,0.9117410714285714,0.9117410714285714,0.9117410714285714,5.754375886917114,0.02678614644998354,0.25624895095825195,0.019765101893653336
StochasticGradientDescent,copper,120,0.61,squared_hinge,100,elasticnet,0.9002901785714286,0.9002901785714286,0.9002901785714286,0.9002901785714286,4.187408828735352,0.818360898538507,0.26077756881713865,0.026964385176613776
StochasticGradientDescent,copper,120,0.61,squared_hinge,200,l2,0.8963839285714286,0.8963839285714286,0.8963839285714286,0.8963839285714286,1.3244954109191895,0.3712864710682864,0.2584428310394287,0.011940214778113535
StochasticGradientDescent,copper,120,0.61,squared_hinge,200,l1,0.9117857142857144,0.9117857142857144,0.9117857142857144,0.9117857142857144,7.616189622879029,1.636445837274816,0.2521527290344238,0.010122634045602727
StochasticGradientDescent,copper,120,0.61,squared_hinge,200,elasticnet,0.9002678571428572,0.9002678571428572,0.9002678571428572,0.9002678571428572,3.983894634246826,1.4004663101536166,0.24968881607055665,0.01567471333357047
StochasticGradientDescent,copper,120,0.61,squared_hinge,300,l2,0.8966964285714287,0.8966964285714287,0.8966964285714287,0.8966964285714287,1.5816017627716064,0.36432787251218207,0.25009965896606445,0.01832316416718261
StochasticGradientDescent,copper,120,0.61,squared_hinge,300,l1,0.9129017857142857,0.9129017857142857,0.9129017857142857,0.9129017857142857,10.06646785736084,2.9248807830865244,0.24901199340820312,0.015685571705896104
StochasticGradientDescent,copper,120,0.61,squared_hinge,300,elasticnet,0.9043303571428571,0.9043303571428571,0.9043303571428571,0.9043303571428571,5.049833488464356,2.1514021063368216,0.2588676929473877,0.012754045794353911
StochasticGradientDescent,copper,120,0.61,squared_hinge,400,l2,0.8997321428571429,0.8997321428571429,0.8997321428571429,0.8997321428571429,1.5111215114593506,0.2819878819183229,0.2666313648223877,0.020081744386053684
StochasticGradientDescent,copper,120,0.61,squared_hinge,400,l1,0.9130357142857143,0.9130357142857143,0.9130357142857143,0.9130357142857143,11.700440979003906,1.8836828984859733,0.2556324481964111,0.015920510516185492
StochasticGradientDescent,copper,120,0.61,squared_hinge,400,elasticnet,0.9008035714285715,0.9008035714285715,0.9008035714285715,0.9008035714285715,3.83877854347229,0.8868652968065422,0.25601792335510254,0.009485832064474302
StochasticGradientDescent,copper,120,0.61,squared_hinge,500,l2,0.9014732142857144,0.9014732142857144,0.9014732142857144,0.9014732142857144,1.6554093837738038,0.3897072253371951,0.28612184524536133,0.026791543740833534
StochasticGradientDescent,copper,120,0.61,squared_hinge,500,l1,0.9115848214285714,0.9115848214285714,0.9115848214285714,0.9115848214285714,9.705583190917968,1.4223491892163178,0.2569292068481445,0.017831469912428375
StochasticGradientDescent,copper,120,0.61,squared_hinge,500,elasticnet,0.9055133928571429,0.9055133928571429,0.9055133928571429,0.9055133928571429,5.7459930896759035,4.841944264608073,0.2546394348144531,0.0064009661256692225
StochasticGradientDescent,copper,120,0.61,squared_hinge,600,l2,0.8954017857142856,0.8954017857142856,0.8954017857142856,0.8954017857142856,1.515651035308838,0.41355757942439314,0.2333653450012207,0.021752519796134573
StochasticGradientDescent,copper,120,0.61,squared_hinge,600,l1,0.9134598214285713,0.9134598214285713,0.9134598214285713,0.9134598214285713,11.831116580963135,2.7743794879115473,0.24601101875305176,0.013973873041833756
StochasticGradientDescent,copper,120,0.61,squared_hinge,600,elasticnet,0.9002455357142857,0.9002455357142857,0.9002455357142857,0.9002455357142857,3.854244327545166,0.9913355008182279,0.25817365646362306,0.024199205054642098
