model,material,numSamples,cache_size,degree,kernel,Accuracy,F1,Precision,Recall,mean_fit_time,std_fit_time,mean_score_time,std_score_time
SupportVectorMachine,iron,120,600,2,linear,0.8199460916442047,0.8199460916442047,0.8199460916442047,0.8199460916442047,223.00626850128174,10.847109200007877,39.643861532211304,2.4320275112993
SupportVectorMachine,iron,120,600,2,poly,0.817340521114106,0.817340521114106,0.817340521114106,0.817340521114106,246.30977754592897,6.158319331812061,46.02023010253906,1.867544696828768
SupportVectorMachine,iron,120,600,2,rbf,0.812848158131177,0.812848158131177,0.812848158131177,0.812848158131177,248.63619413375855,12.344341382394695,68.33490371704102,3.403894160978132
SupportVectorMachine,iron,120,600,2,sigmoid,0.35645402815214133,0.35645402815214133,0.35645402815214133,0.35645402815214133,698.0921562671662,21.237824374029348,75.82027235031128,6.36922198442457
SupportVectorMachine,iron,120,600,3,linear,0.8199460916442047,0.8199460916442047,0.8199460916442047,0.8199460916442047,226.1670491695404,5.416600216922956,40.985812187194824,1.5587732859641552
SupportVectorMachine,iron,120,600,3,poly,0.8575022461814914,0.8575022461814914,0.8575022461814914,0.8575022461814914,199.543048620224,3.766008418007588,37.735017728805545,1.9067000498910873
SupportVectorMachine,iron,120,600,3,rbf,0.812848158131177,0.812848158131177,0.812848158131177,0.812848158131177,251.54681940078734,7.104907893310473,67.55413646697998,2.7927952198866364
SupportVectorMachine,iron,120,600,3,sigmoid,0.35645402815214133,0.35645402815214133,0.35645402815214133,0.35645402815214133,685.7026082992554,31.395958723798127,72.85943641662598,2.6657514766865624
SupportVectorMachine,iron,120,600,4,linear,0.8199460916442047,0.8199460916442047,0.8199460916442047,0.8199460916442047,218.5593671798706,13.567555685233703,38.62015566825867,1.4441574427618742
SupportVectorMachine,iron,120,600,4,poly,0.8777478286912249,0.8777478286912249,0.8777478286912249,0.8777478286912249,177.22956748008727,11.663165099196346,34.87298970222473,1.5068094748285545
SupportVectorMachine,iron,120,600,4,rbf,0.812848158131177,0.812848158131177,0.812848158131177,0.812848158131177,258.6853603839874,9.354279096747508,71.57411179542541,2.4678519344636722
SupportVectorMachine,iron,120,600,4,sigmoid,0.35645402815214133,0.35645402815214133,0.35645402815214133,0.35645402815214133,678.9751006603241,20.24146498215127,72.43347940444946,1.7344844687362404
SupportVectorMachine,iron,120,600,5,linear,0.8199460916442047,0.8199460916442047,0.8199460916442047,0.8199460916442047,219.20754294395448,10.066913388528665,40.258932542800906,3.016654912228727
SupportVectorMachine,iron,120,600,5,poly,0.8976040730757712,0.8976040730757712,0.8976040730757712,0.8976040730757712,155.42215809822082,4.115543598116614,33.1108359336853,1.5030778395523448
SupportVectorMachine,iron,120,600,5,rbf,0.812848158131177,0.812848158131177,0.812848158131177,0.812848158131177,252.52448081970215,12.308718797936502,71.73380017280579,2.349621166327388
SupportVectorMachine,iron,120,600,5,sigmoid,0.35645402815214133,0.35645402815214133,0.35645402815214133,0.35645402815214133,700.1535267829895,23.962268695970437,76.651131772995,3.3571231390405654
SupportVectorMachine,iron,120,800,1,linear,0.8199460916442047,0.8199460916442047,0.8199460916442047,0.8199460916442047,219.355819606781,5.619723522853592,38.349178838729856,1.011820766281947
SupportVectorMachine,iron,120,800,1,poly,0.7975741239892183,0.7975741239892183,0.7975741239892183,0.7975741239892183,293.8321883201599,6.250296965328708,47.70795826911926,2.7083766713944333
SupportVectorMachine,iron,120,800,1,rbf,0.812848158131177,0.812848158131177,0.812848158131177,0.812848158131177,255.6684181690216,8.582572262984742,69.05474014282227,1.8756369469597778
SupportVectorMachine,iron,120,800,1,sigmoid,0.35645402815214133,0.35645402815214133,0.35645402815214133,0.35645402815214133,677.8630104064941,18.992038125034295,74.46945033073425,3.255637142768515
SupportVectorMachine,iron,120,800,2,linear,0.8199460916442047,0.8199460916442047,0.8199460916442047,0.8199460916442047,224.37855253219604,11.836814507178246,40.23030128479004,2.342981377088375
SupportVectorMachine,iron,120,800,2,poly,0.817340521114106,0.817340521114106,0.817340521114106,0.817340521114106,243.69049377441405,7.546062080313949,43.68176794052124,3.066509600414722
