model,material,numSamples,algorithm,metric,n_neighbors,weights,Accuracy,F1,Precision,Recall,AUC,mean_fit_time,std_fit_time,mean_score_time,std_score_time
KNearestNeighbors,copper,120,ball_tree,euclidean,6,uniform,0.9967410714285714,0.9967410714285714,0.9967410714285714,0.9967410714285714,0.9998084929244524,2.4834537506103516,0.10191367392483988,106.06542863845826,1.9143938649573427
KNearestNeighbors,copper,120,ball_tree,euclidean,6,distance,0.9996428571428572,0.9996428571428572,0.9996428571428572,0.9996428571428572,0.9998723739622024,2.3771267890930177,0.145878051076112,103.7422887802124,2.49943104834503
KNearestNeighbors,copper,120,ball_tree,euclidean,9,uniform,0.995892857142857,0.995892857142857,0.995892857142857,0.995892857142857,0.9998680434286762,2.4147802352905274,0.14591635046349133,109.21314268112182,2.451146378221439
KNearestNeighbors,copper,120,ball_tree,euclidean,9,distance,0.9995758928571428,0.9995758928571428,0.9995758928571428,0.9995758928571428,0.9999737900693384,2.431993913650513,0.12128141165040439,106.5480652809143,1.9357142667488214
KNearestNeighbors,copper,120,ball_tree,euclidean,12,uniform,0.9955357142857142,0.9955357142857142,0.9955357142857142,0.9955357142857142,0.9998169159255257,2.4482092380523683,0.08567324168921348,112.29718713760376,2.637509582239531
KNearestNeighbors,copper,120,ball_tree,euclidean,12,distance,0.9995982142857143,0.9995982142857143,0.9995982142857143,0.9995982142857143,0.9999739034340905,2.4473135471343994,0.09078831198026176,110.46756229400634,2.199792347298172
KNearestNeighbors,copper,120,ball_tree,euclidean,15,uniform,0.995267857142857,0.995267857142857,0.995267857142857,0.995267857142857,0.99976008617535,2.3694580078125,0.19932951084569794,115.0418996334076,2.496338319841947
KNearestNeighbors,copper,120,ball_tree,euclidean,15,distance,0.9995535714285714,0.9995535714285714,0.9995535714285714,0.9995535714285714,0.9999738354152393,2.3558557510375975,0.1374090507178751,113.02496838569641,2.201101848823146
KNearestNeighbors,copper,120,ball_tree,euclidean,18,uniform,0.9954464285714286,0.9954464285714286,0.9954464285714286,0.9954464285714286,0.999711033247161,2.3517733097076414,0.18623385654996244,117.31839423179626,2.1561826455287454
KNearestNeighbors,copper,120,ball_tree,euclidean,18,distance,0.9995982142857143,0.9995982142857143,0.9995982142857143,0.9995982142857143,0.9999738127422887,2.4547181129455566,0.11780617134015654,115.31301646232605,1.3944350894361073
KNearestNeighbors,copper,120,ball_tree,euclidean,21,uniform,0.9947098214285715,0.9947098214285715,0.9947098214285715,0.9947098214285715,0.9996822499366292,2.4131072044372557,0.07330165827033722,119.56157970428467,2.1040931070259448
KNearestNeighbors,copper,120,ball_tree,euclidean,21,distance,0.9995982142857143,0.9995982142857143,0.9995982142857143,0.9995982142857143,0.9999990023901824,2.394250822067261,0.13262611734897722,118.00012612342834,1.258235152114498
KNearestNeighbors,copper,120,ball_tree,euclidean,24,uniform,0.9939732142857143,0.9939732142857143,0.9939732142857143,0.9939732142857143,0.9996137889628984,2.3997216701507567,0.05715790718273473,122.10124530792237,1.502162379515812
KNearestNeighbors,copper,120,ball_tree,euclidean,24,distance,0.9995758928571428,0.9995758928571428,0.9995758928571428,0.9995758928571428,0.9999989570442818,2.3906949043273924,0.10605452659707335,120.05815324783325,1.921986496898756
KNearestNeighbors,copper,120,ball_tree,euclidean,27,uniform,0.9927678571428572,0.9927678571428572,0.9927678571428572,0.9927678571428572,0.999538809515928,2.4352840423583983,0.10132966680276613,124.02287893295288,1.1157205319213135
KNearestNeighbors,copper,120,ball_tree,euclidean,27,distance,0.9995758928571428,0.9995758928571428,0.9995758928571428,0.9995758928571428,0.9999988210065792,2.395163631439209,0.11418124446385719,122.44512901306152,1.8835869041818012
KNearestNeighbors,copper,120,ball_tree,euclidean,30,uniform,0.9920758928571429,0.9920758928571429,0.9920758928571429,0.9920758928571429,0.9994604971452489,2.426489496231079,0.05516843158951276,125.86651673316956,2.2507093154059676
KNearestNeighbors,copper,120,ball_tree,euclidean,30,distance,0.9995758928571428,0.9995758928571428,0.9995758928571428,0.9995758928571428,0.9999987983336289,2.4992957592010496,0.0753640222896453,124.12138814926148,1.254348234767062
KNearestNeighbors,copper,120,ball_tree,manhattan,3,uniform,0.9995982142857143,0.9995982142857143,0.9995982142857143,0.9995982142857143,0.9998724419810536,2.568577527999878,0.03555247442431467,121.63216896057129,0.7600707179608507
KNearestNeighbors,copper,120,ball_tree,manhattan,3,distance,0.9998660714285714,0.9998660714285714,0.9998660714285714,0.9998660714285714,0.9998728954400615,2.51163592338562,0.038576985081031676,119.76153726577759,1.2893767665175273
KNearestNeighbors,copper,120,ball_tree,manhattan,6,uniform,0.9992633928571429,0.9992633928571429,0.9992633928571429,0.9992633928571429,0.9999967350951424,2.4926247596740723,0.0892560020487106,132.43440589904785,1.0376118133327201
KNearestNeighbors,copper,120,ball_tree,manhattan,6,distance,0.9997991071428572,0.9997991071428572,0.9997991071428572,0.9997991071428572,0.9999999319811488,2.498548650741577,0.0782868680742695,129.35591840744019,1.0094171382972768
KNearestNeighbors,copper,120,ball_tree,manhattan,9,uniform,0.9989732142857143,0.9989732142857143,0.9989732142857143,0.9989732142857143,0.9999936629103633,2.5144774436950685,0.13208422744958195,136.43205213546753,1.154079648426338
KNearestNeighbors,copper,120,ball_tree,manhattan,9,distance,0.9997991071428572,0.9997991071428572,0.9997991071428572,0.9997991071428572,0.9999999319811488,2.4255654335021974,0.11559326595024208,135.0172806739807,1.7290354827631287
KNearestNeighbors,copper,120,ball_tree,manhattan,12,uniform,0.9989508928571429,0.9989508928571429,0.9989508928571429,0.9989508928571429,0.9999908514645138,2.368496608734131,0.1218556176863486,140.88951315879822,1.9341847874291798
KNearestNeighbors,copper,120,ball_tree,manhattan,12,distance,0.9997991071428572,0.9997991071428572,0.9997991071428572,0.9997991071428572,0.9999999319811488,2.492437171936035,0.10483533881020785,138.73696937561036,1.4574069923020139
KNearestNeighbors,copper,120,ball_tree,manhattan,15,uniform,0.9989508928571429,0.9989508928571429,0.9989508928571429,0.9989508928571429,0.9999882894211188,2.4842512607574463,0.08277004251317732,144.28031702041625,1.9285634005567815
KNearestNeighbors,copper,120,ball_tree,manhattan,15,distance,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999330357142856,1.0,2.512166690826416,0.09228319498570224,142.4163685321808,1.8649154190598842
KNearestNeighbors,copper,120,ball_tree,manhattan,18,uniform,0.9989285714285714,0.9989285714285714,0.9989285714285714,0.9989285714285714,0.9999851945633893,2.4357455730438233,0.1873184852580841,148.32248482704162,1.2105069191742137
KNearestNeighbors,copper,120,ball_tree,manhattan,18,distance,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999330357142856,1.0,2.4378660678863526,0.07150219176113676,145.23135061264037,2.0458756545195804
