model,material,numSamples,criterion,max_depth,n_estimators,Accuracy,F1,Precision,Recall,AUC,mean_fit_time,std_fit_time,mean_score_time,std_score_time
RandomForest,copper,120,gini,701,301,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999990817455089,51.73461790084839,0.584679955561929,1.3656147480010987,0.043526687676746535
RandomForest,copper,120,gini,701,401,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999997505975455,69.04057583808898,0.9332212533248471,1.7321360111236572,0.08213432512467396
RandomForest,copper,120,gini,701,501,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999996145598432,86.25219917297363,0.6066110786819349,2.0362396240234375,0.06076381614119946
RandomForest,copper,120,gini,701,601,0.9998883928571429,0.9998883928571429,0.9998883928571429,0.9998883928571429,0.9999993424844383,103.22420954704285,1.7153919609115167,2.369785213470459,0.03409078521950545
RandomForest,copper,120,gini,701,701,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.999999206446736,119.67357087135315,0.8454713558656288,2.859106016159058,0.12034803426211249
RandomForest,copper,120,gini,701,801,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999994785221407,137.2330360889435,0.561115539810955,3.1858155727386475,0.08368041831940727
RandomForest,copper,120,gini,701,901,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999994785221407,155.26435794830323,2.120004223157185,3.443521595001221,0.07867108397287888
RandomForest,copper,120,gini,801,1,0.9972767857142857,0.9972767857142857,0.9972767857142857,0.9972767857142857,0.9936518459636027,0.2647549629211426,0.012755806013743166,0.3088217735290527,0.01625305711894489
RandomForest,copper,120,gini,801,101,0.9998883928571429,0.9998883928571429,0.9998883928571429,0.9998883928571429,0.9999968144504688,17.568187475204468,0.39784404365316833,0.7060065269470215,0.0672274246610985
RandomForest,copper,120,gini,801,201,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.99999943317624,34.65622720718384,0.49765061708290803,1.0386450290679932,0.059019101823156485
RandomForest,copper,120,gini,801,301,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999996485692687,51.39923906326294,0.507573696794353,1.3107778549194335,0.03082246648526381
RandomForest,copper,120,gini,801,401,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999990137266576,69.15924882888794,0.8793279870338089,1.80680570602417,0.07409569149819288
RandomForest,copper,120,gini,801,501,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999992971385376,86.23574185371399,0.8623273977142824,2.0573466777801515,0.03148204289522431
RandomForest,copper,120,gini,801,601,0.9998883928571429,0.9998883928571429,0.9998883928571429,0.9998883928571429,0.9999989797172321,103.03393316268921,1.3511173182246583,2.3868348598480225,0.026893473489956767
RandomForest,copper,120,gini,801,701,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999994785221407,119.48186531066895,0.7859796963849265,2.8920610427856444,0.08125566353140211
RandomForest,copper,120,gini,801,801,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999994105032897,136.9063407897949,1.7007632109639081,3.1805416107177735,0.07473142791100494
RandomForest,copper,120,gini,801,901,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999992744655872,154.78204278945924,0.9091910348827299,3.448535919189453,0.12399301439888684
RandomForest,copper,120,gini,901,1,0.9970535714285715,0.9970535714285715,0.9970535714285715,0.9970535714285715,0.9929158366477407,0.30637683868408205,0.04846130316208741,0.3096453189849854,0.01680493676957541
RandomForest,copper,120,gini,901,101,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999991497643601,17.53695139884949,0.24212180847794748,0.6657623767852783,0.0421646153112469
RandomForest,copper,120,gini,901,201,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999990477360832,34.54815139770508,0.254406399440838,1.0129594802856445,0.06085450600516598
RandomForest,copper,120,gini,901,301,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999987076418272,51.634729623794556,0.6606913228408067,1.397791290283203,0.11296105666677006
RandomForest,copper,120,gini,901,401,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999994558491905,69.67768154144287,0.676151138892024,1.8873671054840089,0.1628791422927288
