model,material,numSamples,cache_size,degree,kernel,Accuracy,F1,Precision,Recall,mean_fit_time,std_fit_time,mean_score_time,std_score_time
SupportVectorMachine,iron,240,800,1,poly,0.8292003593890387,0.8292003593890387,0.8292003593890387,0.8292003593890387,480.67541856765746,22.477161284112942,95.71214632987976,8.263880322741866
SupportVectorMachine,iron,240,800,1,rbf,0.8423180592991913,0.8423180592991913,0.8423180592991913,0.8423180592991913,413.40002608299255,19.025126480833872,181.50981917381287,88.14801704217669
SupportVectorMachine,iron,240,800,1,sigmoid,0.70062893081761,0.70062893081761,0.70062893081761,0.70062893081761,876.9277300357819,51.52127408922012,124.41538262367249,5.290384454297057
SupportVectorMachine,iron,240,800,2,linear,0.8864929619646601,0.8864929619646601,0.8864929619646601,0.8864929619646601,295.45798029899595,24.89552500435271,69.23221478462219,5.383375801991005
SupportVectorMachine,iron,240,800,2,poly,0.8474992512728361,0.8474992512728361,0.8474992512728361,0.8474992512728361,381.2696478843689,19.4421351374701,85.57838444709778,2.5605362913328076
SupportVectorMachine,iron,240,800,2,rbf,0.8423180592991913,0.8423180592991913,0.8423180592991913,0.8423180592991913,423.05350160598755,24.585776877136116,133.6314905166626,4.872483865444043
SupportVectorMachine,iron,240,800,2,sigmoid,0.70062893081761,0.70062893081761,0.70062893081761,0.70062893081761,898.5394612789154,15.404826092137682,130.0646312236786,1.6472110087195166
SupportVectorMachine,iron,240,800,3,linear,0.8864929619646601,0.8864929619646601,0.8864929619646601,0.8864929619646601,301.1049908638,7.680854838268169,70.7115309715271,1.0008481315417548
SupportVectorMachine,iron,240,800,3,poly,0.8771787960467206,0.8771787960467206,0.8771787960467206,0.8771787960467206,328.2155879974365,7.140988403931945,73.78693222999573,1.1065944776461476
SupportVectorMachine,iron,240,800,3,rbf,0.8423180592991913,0.8423180592991913,0.8423180592991913,0.8423180592991913,430.65290117263794,15.185132499812564,184.72593154907227,93.86980862127622
SupportVectorMachine,iron,240,800,3,sigmoid,0.70062893081761,0.70062893081761,0.70062893081761,0.70062893081761,877.4461588859558,12.87119374641557,127.86074318885804,6.435389534028736
SupportVectorMachine,iron,240,800,4,linear,0.8864929619646601,0.8864929619646601,0.8864929619646601,0.8864929619646601,289.2237129688263,7.960611140232331,66.67032856941223,2.3881750290498918
SupportVectorMachine,iron,240,800,4,poly,0.9088948787061994,0.9088948787061994,0.9088948787061994,0.9088948787061994,263.7071876525879,7.9965579743377235,64.54295225143433,2.0069753485404673
