Model Name,learningRate,downScaleFactor,numEpochs,batchSize,Epoch,D Loss,G Loss,Img ID
GenerativeAdversarialNetwork,0.0001,20,100,45,72,0.6929690837860107,0.0017894557677209377,images\epochs\GenerativeAdversarialNetwork\rgDMaPWiMn
GenerativeAdversarialNetwork,0.0001,20,100,45,73,0.6931074857711792,0.0019956817850470543,images\epochs\GenerativeAdversarialNetwork\rgDMaPWiMn
GenerativeAdversarialNetwork,0.0001,20,100,45,74,0.6931192278862,0.0029126715380698442,images\epochs\GenerativeAdversarialNetwork\rgDMaPWiMn
GenerativeAdversarialNetwork,0.0001,20,100,45,75,0.6934396028518677,0.0030225166119635105,images\epochs\GenerativeAdversarialNetwork\rgDMaPWiMn
GenerativeAdversarialNetwork,0.0001,20,100,45,76,0.6937857270240784,0.002811836777254939,images\epochs\GenerativeAdversarialNetwork\rgDMaPWiMn
GenerativeAdversarialNetwork,0.0001,20,100,45,77,0.692846417427063,0.002299798419699073,images\epochs\GenerativeAdversarialNetwork\rgDMaPWiMn
GenerativeAdversarialNetwork,0.0001,20,100,45,78,0.6928442120552063,0.001433640019968152,images\epochs\GenerativeAdversarialNetwork\rgDMaPWiMn
GenerativeAdversarialNetwork,0.0001,20,100,45,79,0.6926531791687012,0.002769379410892725,images\epochs\GenerativeAdversarialNetwork\rgDMaPWiMn
GenerativeAdversarialNetwork,0.0001,20,100,45,80,0.6931189894676208,0.0020137326791882515,images\epochs\GenerativeAdversarialNetwork\rgDMaPWiMn
GenerativeAdversarialNetwork,0.0001,20,100,45,81,0.6934279799461365,0.0013790465891361237,images\epochs\GenerativeAdversarialNetwork\rgDMaPWiMn
GenerativeAdversarialNetwork,0.0001,20,100,45,82,0.6928093433380127,0.0024152067489922047,images\epochs\GenerativeAdversarialNetwork\rgDMaPWiMn
GenerativeAdversarialNetwork,0.0001,20,100,45,83,0.692975640296936,0.0032384039368480444,images\epochs\GenerativeAdversarialNetwork\rgDMaPWiMn
GenerativeAdversarialNetwork,0.0001,20,100,45,84,0.6931089162826538,0.0016744319582358003,images\epochs\GenerativeAdversarialNetwork\rgDMaPWiMn
GenerativeAdversarialNetwork,0.0001,20,100,45,85,0.6931037902832031,0.003020835341885686,images\epochs\GenerativeAdversarialNetwork\rgDMaPWiMn
GenerativeAdversarialNetwork,0.0001,20,100,45,86,0.6934872269630432,0.002710956847295165,images\epochs\GenerativeAdversarialNetwork\rgDMaPWiMn
GenerativeAdversarialNetwork,0.0001,20,100,45,87,0.6931674480438232,0.001529231434687972,images\epochs\GenerativeAdversarialNetwork\rgDMaPWiMn
GenerativeAdversarialNetwork,0.0001,20,100,45,88,0.6929852366447449,0.0030923043377697468,images\epochs\GenerativeAdversarialNetwork\rgDMaPWiMn
GenerativeAdversarialNetwork,0.0001,20,100,45,89,0.6933918595314026,0.0024496798869222403,images\epochs\GenerativeAdversarialNetwork\rgDMaPWiMn
GenerativeAdversarialNetwork,0.0001,20,100,45,90,0.6927933692932129,0.002776153851300478,images\epochs\GenerativeAdversarialNetwork\rgDMaPWiMn
GenerativeAdversarialNetwork,0.0001,20,100,45,91,0.6936033368110657,0.004057110752910376,images\epochs\GenerativeAdversarialNetwork\rgDMaPWiMn
GenerativeAdversarialNetwork,0.0001,20,100,45,92,0.6929411888122559,0.002047999296337366,images\epochs\GenerativeAdversarialNetwork\rgDMaPWiMn
GenerativeAdversarialNetwork,0.0001,20,100,45,93,0.6930803060531616,0.0029699134174734354,images\epochs\GenerativeAdversarialNetwork\rgDMaPWiMn
GenerativeAdversarialNetwork,0.0001,20,100,45,94,0.6928696036338806,0.002262081252411008,images\epochs\GenerativeAdversarialNetwork\rgDMaPWiMn
GenerativeAdversarialNetwork,0.0001,20,100,45,95,0.6926998496055603,0.0020021959207952023,images\epochs\GenerativeAdversarialNetwork\rgDMaPWiMn
GenerativeAdversarialNetwork,0.0001,20,100,45,96,0.6941419839859009,0.002890815492719412,images\epochs\GenerativeAdversarialNetwork\rgDMaPWiMn
GenerativeAdversarialNetwork,0.0001,20,100,45,97,0.6937339901924133,0.0036222771741449833,images\epochs\GenerativeAdversarialNetwork\rgDMaPWiMn
GenerativeAdversarialNetwork,0.0001,20,100,45,98,0.693388044834137,0.0030197850428521633,images\epochs\GenerativeAdversarialNetwork\rgDMaPWiMn
GenerativeAdversarialNetwork,0.0001,20,100,45,99,0.693614661693573,0.001958361128345132,images\epochs\GenerativeAdversarialNetwork\rgDMaPWiMn
GenerativeAdversarialNetwork,0.0001,16,100,45,0,0.4284266233444214,0.0185861736536026,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,1,0.5292096138000488,0.014883183874189854,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,2,0.6510160565376282,0.013830144889652729,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,3,0.6637969017028809,0.010066875256597996,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,4,0.6967154145240784,0.008907065726816654,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,5,0.6901251077651978,0.007556273601949215,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,6,0.6958612203598022,0.009421304799616337,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,7,0.6931808590888977,0.006036441773176193,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,8,0.6920234560966492,0.008316644467413425,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,9,0.6930456757545471,0.006776278372853994,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,10,0.6919413208961487,0.005478387698531151,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,11,0.6963518261909485,0.006693300325423479,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,12,0.6934875845909119,0.005706008989363909,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,13,0.6931705474853516,0.004997348412871361,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,14,0.6931042075157166,0.005968840792775154,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,15,0.6913785338401794,0.004436069168150425,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,16,0.689869225025177,0.004425800871104002,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,17,0.6944894194602966,0.004753577057272196,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,18,0.6941466331481934,0.004893078934401274,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,19,0.6954899430274963,0.003996335901319981,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,20,0.6933073401451111,0.0047793909907341,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,21,0.6934322714805603,0.004721043165773153,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,22,0.6927493810653687,0.0034427919890731573,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,23,0.6958349347114563,0.0032555072102695704,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,24,0.6921643614768982,0.005034578964114189,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,25,0.6934137344360352,0.0040026456117630005,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,26,0.6919832825660706,0.0029052854515612125,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,27,0.6938165426254272,0.00472796056419611,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,28,0.6931732296943665,0.003628738224506378,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,29,0.6930232644081116,0.0028994514141231775,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,30,0.6924721598625183,0.0041651539504528046,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,31,0.6933861970901489,0.0032246788032352924,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,32,0.6926448941230774,0.0050973654724657536,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,33,0.6924259066581726,0.003421786241233349,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,34,0.692731499671936,0.004429713822901249,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,35,0.6929149627685547,0.003138141706585884,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,36,0.6932404637336731,0.0024268166162073612,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,37,0.6941440105438232,0.003367154160514474,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,38,0.693377673625946,0.005129789933562279,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,39,0.6930971145629883,0.004250351805239916,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,40,0.6921911239624023,0.0030605453066527843,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,41,0.6932483911514282,0.003948081750422716,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,42,0.6931828260421753,0.0033029592595994473,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,43,0.6932405233383179,0.004544379189610481,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,44,0.6924739480018616,0.0033449605107307434,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,45,0.6928988695144653,0.0038883909583091736,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,46,0.6933161616325378,0.003611566498875618,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,47,0.6932420134544373,0.0028033226262778044,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,48,0.6926489472389221,0.0032733927946537733,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,49,0.6934592723846436,0.0026461626403033733,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,50,0.6936344504356384,0.0030229429248720407,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,51,0.6930297017097473,0.0031343495938926935,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,52,0.6932987570762634,0.002184569137170911,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,53,0.6928737163543701,0.003239000914618373,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,54,0.6927030086517334,0.0032636462710797787,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,55,0.6926504969596863,0.0035315861459821463,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,56,0.6932090520858765,0.003808740060776472,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,57,0.6935513019561768,0.003231313545256853,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,58,0.6933140754699707,0.003277707379311323,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,59,0.6933355331420898,0.0022622139658778906,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,60,0.6931683421134949,0.003624293953180313,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,61,0.6924606561660767,0.002914338605478406,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,62,0.6931952834129333,0.0029609319753944874,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,63,0.6927842497825623,0.002645655069500208,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,64,0.6929340958595276,0.0023771042469888926,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,65,0.6931439638137817,0.002937148092314601,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,66,0.6932072043418884,0.0019526437390595675,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,67,0.692844569683075,0.002824838738888502,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,68,0.6932267546653748,0.0025933939032256603,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,69,0.6933090686798096,0.0021526317577809095,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,70,0.6931403279304504,0.0036011552438139915,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,71,0.6933984160423279,0.0028336758259683847,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,72,0.6933528780937195,0.001861386583186686,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,73,0.6934520602226257,0.002791742794215679,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,74,0.693230152130127,0.001378703280352056,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,75,0.6929593682289124,0.002872297540307045,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,76,0.6933608055114746,0.0035127955488860607,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,77,0.6931395530700684,0.0020304908975958824,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,78,0.6931441426277161,0.0030485596507787704,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,79,0.6930834054946899,0.0017693506088107824,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,80,0.6931927800178528,0.0022431197576224804,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,81,0.6934977173805237,0.002414827002212405,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,82,0.6926297545433044,0.002366832923144102,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,83,0.6927588582038879,0.002557979431003332,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,84,0.6933495998382568,0.0027048690244555473,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,85,0.6926596760749817,0.002950044581666589,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,86,0.6927852034568787,0.0036273556761443615,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,87,0.6931408643722534,0.002877352526411414,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,88,0.6931056976318359,0.0022855461575090885,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,89,0.6927490830421448,0.0015812924830242991,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,90,0.692894458770752,0.0023944179993122816,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,91,0.6927706599235535,0.0020244671031832695,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,92,0.6934220790863037,0.0028858149889856577,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,93,0.6932802796363831,0.0021034677047282457,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,94,0.6933603882789612,0.0019218698143959045,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,95,0.6932874321937561,0.0012643899535760283,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,96,0.693176805973053,0.0028634953778237104,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,97,0.693611741065979,0.0023132506757974625,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,98,0.6930047273635864,0.0023068932350724936,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,16,100,45,99,0.6933022737503052,0.0033979984000325203,images\epochs\GenerativeAdversarialNetwork\TrzsKrjxaR
GenerativeAdversarialNetwork,0.0001,10,100,45,0,0.6935542821884155,0.019133178517222404,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,1,0.7034947872161865,0.01507535856217146,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,2,0.6971344351768494,0.011957217007875443,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,3,0.6807358860969543,0.013322471641004086,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,4,0.6933937072753906,0.008279531262814999,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,5,0.6931086182594299,0.006301441695541143,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,6,0.6928005218505859,0.009399176575243473,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,7,0.6807635426521301,0.0078666340559721,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,8,0.6874520182609558,0.006621796637773514,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,9,0.6940391063690186,0.006560653913766146,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,10,0.693365752696991,0.004261900205165148,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,11,0.6933686137199402,0.005357503425329924,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,12,0.6910951733589172,0.006695272400975227,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,13,0.6922500729560852,0.004638184793293476,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,14,0.6924663186073303,0.005062259268015623,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,15,0.6923437714576721,0.005745937116444111,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,16,0.69248366355896,0.006196712609380484,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,17,0.6933570504188538,0.005511726718395948,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,18,0.6939837336540222,0.005080437753349543,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,19,0.6938930749893188,0.004669893998652697,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,20,0.6928301453590393,0.0049512954428792,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,21,0.6928515434265137,0.005227633751928806,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,22,0.6920457482337952,0.003708325093612075,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,23,0.6931466460227966,0.004966181702911854,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,24,0.6931484341621399,0.005401194095611572,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,25,0.6928622722625732,0.004103747196495533,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,26,0.6928082704544067,0.004039344377815723,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,27,0.6919981241226196,0.005198265425860882,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,28,0.6921753287315369,0.004511338658630848,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,29,0.6938235759735107,0.004738523159176111,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,30,0.6934120059013367,0.004496073350310326,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,31,0.6934863924980164,0.0041794846765697,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,32,0.6947163343429565,0.0032492477912455797,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,33,0.6933231353759766,0.0025004076305776834,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,34,0.6929595470428467,0.0037379052955657244,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,35,0.6929505467414856,0.004014174919575453,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,36,0.6932020783424377,0.004466972313821316,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,37,0.6920680999755859,0.004037791863083839,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,38,0.6930688619613647,0.004180341958999634,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,39,0.6931519508361816,0.0037618628703057766,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,40,0.6926864981651306,0.002231823978945613,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,41,0.6933304667472839,0.004480781964957714,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,42,0.6924709677696228,0.003242872189730406,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,43,0.692725658416748,0.003464173525571823,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,44,0.6931880116462708,0.0032252101227641106,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,45,0.6932764649391174,0.0029254250694066286,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,46,0.6934793591499329,0.003624729346483946,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,47,0.6931254863739014,0.003793116891756654,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,48,0.6931262016296387,0.0020652927923947573,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
GenerativeAdversarialNetwork,0.0001,10,100,45,49,0.6931485533714294,0.0041186194866895676,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV
